#TEXT,TEXT,TEXT
id,chinese,english
ultXiyiren2Description,嘲讽敌方全体，持续2回合,Provoke all enemy targets for 2 turns
ultMantuoluo2Description,给群体目标回复生命值,Recovers HP for all allies
ultHetong3Description,给群体目标造成水属性法术伤害,Deals water type magic damage to all enemy targets
ultLonggongtongzi3Description,给群体目标回复生命值,Recovers HP for all allies
ultLangren5Description,在3秒内进行操作，每次操作给单体目标造成暗属性物理伤害,"Carry out actions for 3 seconds, each action dealing dark type physical damage to a single target"
ultLangren3Description,嘲讽敌方全体，持续2回合,Provoke all enemy targets for 2 turns
ultKairuisi5Description,给群体目标造成暗属性法术伤害并小概率附加失心效果,Deals dark type magic damage to all enemy targets with a small chance of Stupefying effect
ultNvyao5Description,给单体目标造成暗属性法术伤害,Deals dark type magic damage to all enemy targets 
ultHapi1Description,给群体目标回复生命值并附加恢复术效果,"Recovers HP for all allies, and buffs all healing effects "
ultPiying5Description,给群体目标造成暗属性法术伤害,Deals dark type magic damage to all enemy targets
ultShuigui3Description,给群体目标造成水属性法术伤害并小概率附加眩晕效果,Deals water type magic damage to all enemy targets with a small chance of stunning effects
psvXiaochou3Description,永久提升10%智力,Permanently increases INT by 10%
psvXiaochou4Description,永久提升10%智力,Permanently increases INT by 10%
psvKairuisi4Description,使用法术技能时，10%提升自身80%智力，持续3回合,"Whenever you cast a magic ability, there is a 10% chance of increasing your INT by 80% for 3 turns "
psvHetong2Description,血量小于等于总血量25%时，提升自身80%智力,"When HP drops below 25% of your total HP amount, increase your INT by 80%"
psvWagui3Description,受到伤害时，25%降低攻击者40%速度，持续3回合,Gives an 25% chance of reducing the SPD of your attacker by 40% whenever you take damage for 3 turns
psvHuapo2Description,使用物理技能时，10%提升自身80%力量，持续3回合,"Whenever you cast a physical ability, there is a 10% chance of increasing your STR by 80% for 3 turns "
psvCike4Description,受到伤害时，80%嘲讽攻击者，持续2回合,Gives an 80% chance of casting Provoke on your attacker for 2 turns whenever you take damage
psvLangren3Description,受到伤害时，80%嘲讽攻击者，持续2回合,Gives an 80% chance of casting Provoke on your attacker for 2 turns whenever you take damage
psvPanshen2Description,战斗开始时，优先进行一次物理攻击,"At the start of battle, have precedence in carrying out one physical attack"
psvWushi4Description,血量小于等于总血量25%时，提升自身40%速度,"When HP drops below 25% of your total HP amount, increase your SPD by 40%"
psvWushi3Description,战斗开始时，提升己方全体20%智力，持续1回合,"At the start of battle, increase all allies' INT by 20% for 1 turns"
psvXiyiren4Description,永久提升10%力量,Increases INT permanently by 10%
psvXiyiren2Description,使用物理技能时，嘲讽被攻击者，持续2回合,"Whenever you cast a physical ability, casting Provoke on your target for 2 turns "
psvMantuoluo2Description,受到伤害时，10%提高自身80%智力，持续3回合,Gives an 10% chance of increasing your INT by 80% for 3 turns whenever you take damage
psvHetong3Description,战斗开始时，提升己方全体80%防御力，持续1回合,"At the start of battle, increase all allies' DEF by 80% for 1 turns"
psvLonggongtongzi3Description,永久提升10%暴击率,Increases Crit Rate permanently by 10%
psvLangren5Description,使用物理技能时，50%恢复自身50%法攻的生命值,"Whenever you cast a physical ability, there is a 50% chance of recovering (50% of magic ATK) HP "
psvKairuisi5Description,死亡时，降低敌方群体80%防御力，持续3回合,"Upon dying, reduce all enemies' DEF by 80% for 3 turns"
psvNvyao5Description,使用法术技能时，10%降低被攻击者80%防御力，持续3回合,"Whenever you cast a magic ability, there is a 10% chance of reducing your target's DEF by 80% for 3 turns "
psvHapi1Description,死亡时，己方全体回复60%法攻的生命值,"Upon dying, recover (60% of magic ATK) HP for all allies"
psvPiying5Description,使用法术技能时，20%给被攻击者附加痛楚效果,"Whenever you cast a magic ability, there is a 20% chance of dealing your target an additional Anguish effect"
psvShuigui3Description,使用buff技能时，12.5%给被攻击者附加眩晕效果,"Whenever you cast a buff ability, there is a 12.5% chance of stunning your target"
attackMetalCutSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackMetalCutMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackMetalCutStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackPlantCutSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackPlantCutMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackPlantCutStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackWaterCutSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackWaterCutMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackWaterCutStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackFireCutSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackFireCutMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackFireCutStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackEarthCutSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackEarthCutMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackEarthCutStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackMetalStabSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackMetalStabMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackMetalStabStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackPlantStabSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackPlantStabMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackPlantStabStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackWaterStabSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackWaterStabMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackWaterStabStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackFireStabSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackFireStabMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackFireStabStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackEarthStabSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackEarthStabMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackEarthStabStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackMetalSmashSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackMetalSmashMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackMetalSmashStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackPlantSmashSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackPlantSmashMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackPlantSmashStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackWaterSmashSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackWaterSmashMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackWaterSmashStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackFireSmashSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackFireSmashMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackFireSmashStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackEarthSmashSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackEarthSmashMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackEarthSmashStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackMetalSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackPlantSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackWaterSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackFireSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackEarthSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
magicMetalBallSlightCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicMetalBallMediumCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicMetalBallStrongCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicMetalColumnSlightCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicMetalColumnMediumCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicMetalColumnStrongCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicPlantBallSlightCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicPlantBallMediumCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicPlantBallStrongCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicPlantColumnSlightCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicPlantColumnMediumCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicPlantColumnStrongCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicWaterBallSlightCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicWaterBallMediumCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicWaterBallStrongCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicWaterColumnSlightCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicWaterColumnMediumCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicWaterColumnStrongCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicFireBallSlightCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicFireBallMediumCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicFireBallStrongCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicFireColumnSlightCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicFireColumnMediumCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicFireColumnStrongCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicEarthBallSlightCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicEarthBallMediumCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicEarthBallStrongCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicEarthColumnSlightCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicEarthColumnMediumCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicEarthColumnStrongCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicMetalSlightCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicPlantSlightCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicWaterSlightCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicFireSlightCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicEarthSlightCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicCureSlightCurlvl,{0}%法攻生命,{0}% of magic ATK HP
magicCureMediumCurlvl,{0}%法攻生命,{0}% of magic ATK HP
magicCureStrongCurlvl,{0}%法攻生命,{0}% of magic ATK HP
buffSpeedCurlvl,使单体目标速度提升40%，持续3回合,Increases speed of a single target by 40% for 3 turns
buffSpeedSelfCurlvl,使自身速度提升40%，持续3回合,Increases your speed by 40% for 3 turns
buffMagicCurlvl,使单体目标智力提升80%，持续3回合,Increases intelligence of a single target by 80% for 3 turns
buffMagicSelfCurlvl,使自身智力提升80%，持续3回合,Increases your intelligence by 80% for 3 turns
buffAttackCurlvl,使单体目标力量提升80%，持续3回合,Increases strength of a single target by 80% for 3 turns
buffAttackSelfCurlvl,使自身力量提升80%，持续3回合,Increases your strength by 80% for 3 turns
buffDefenseCurlvl,使单体目标防御力提升80%，持续3回合,Increases defense of a single target by 80% for 3 turns
buffDefenseSelfCurlvl,使自身防御力提升80%，持续3回合,Increases your defense by 80% for 3 turns
buffHotCurlvl,使单体目标每回合回复25%法攻的生命值，持续3回合,Recovers (25% of magic ATK) HP for a single target each turn for 3 turns
debuffDefenseCurlvl,使单体目标防御力降低80%，持续3回合,Reduces defense of a single target by 80% for 3 turns
debuffAttackCurlvl,使单体目标力量降低80%，持续3回合,Reduces strength of a single target by 80% for 3 turns
debuffMagicCurlvl,使单体目标智力降低80%，持续3回合,Reduces intelligence of a single target by 80% for 3 turns
debuffSpeedCurlvl,使单体目标速度降低40%，持续3回合,Reduces speed of a single target by 40% for 3 turns
physicdebuffFireDotSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffFireDotMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffFireDotStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffWaterDotSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffWaterDotMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffWaterDotStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffPlantDotSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffPlantDotMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffPlantDotStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffMetalDotSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffMetalDotMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffMetalDotStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffEarthDotSlightCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffEarthDotMediumCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffEarthDotStrongCurlvl,{0}%物攻伤害,{0}% of physical ATK damage
magicdebuffFireDotSlightCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffFireDotMediumCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffFireDotStrongCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffWaterDotSlightCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffWaterDotMediumCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffWaterDotStrongCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffPlantDotSlightCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffPlantDotMediumCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffPlantDotStrongCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffMetalDotSlightCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffMetalDotMediumCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffMetalDotStrongCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffEarthDotSlightCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffEarthDotMediumCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffEarthDotStrongCurlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultXiaochou3Curlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultXiaochou4Curlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultKairuisi4Curlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultHetong2Curlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultWagui3Curlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultHuapo2Curlvl,{0}%物攻伤害,{0}% of physical ATK damage
ultPanshen2Curlvl,{0}%物攻伤害,{0}% of physical ATK damage
ultWushi3Curlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultXiyiren4Curlvl,{0}%物攻伤害,{0}% of physical ATK damage
ultMantuoluo2Curlvl,{0}%法攻生命,{0}% of magic ATK HP
ultHetong3Curlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultLonggongtongzi3Curlvl,{0}%法攻生命,{0}% of magic ATK HP
ultLangren5Curlvl,{0}%物攻伤害,{0}% of physical ATK damage
ultKairuisi5Curlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultNvyao5Curlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultHapi1Curlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultPiying5Curlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultShuigui3Curlvl,{0}%法攻伤害,{0}% of magic ATK damage
psvXiaochou3Curlvl,永久提升10%智力,Permanently increases INT by 10%
psvXiaochou4Curlvl,永久提升10%智力,Permanently increases INT by 10%
psvKairuisi4Curlvl,使用法术技能时，10%提升自身80%智力，持续3回合,"Whenever you cast a magic ability, there is a 10% chance of increasing your INT by 80% for 3 turns "
psvHetong2Curlvl,血量小于等于总血量25%时，提升自身80%智力,"When HP drops below 25% of your total HP amount, increase your INT by 80%"
psvWagui3Curlvl,受到伤害时，25%降低攻击者40%速度，持续3回合,Gives an 25% chance of reducing the SPD of your attacker by 40% whenever you take damage for 3 turns
psvHuapo2Curlvl,使用物理技能时，10%提升自身80%力量，持续3回合,"Whenever you cast a physical ability, there is a 10% chance of increasing your STR by 80% for 3 turns "
psvCike4Curlvl,受到伤害时，80%嘲讽攻击者，持续2回合,Gives an 80% chance of casting Provoke on your attacker for 2 turns whenever you take damage
psvLangren3Curlvl,战斗开始时，优先进行一次物理攻击,"At the start of battle, have precedence in carrying out one physical attack"
psvPanshen2Curlvl,血量小于等于总血量25%时，提升自身40%速度,"When HP drops below 25% of your total HP amount, increase your SPD by 40%"
psvWushi4Curlvl,战斗开始时，提升己方全体20%智力，持续1回合,"At the start of battle, increase all allies' INT by 20% for 1 turns"
psvWushi3Curlvl,永久提升10%力量,Increases INT permanently by 10%
psvXiyiren4Curlvl,使用物理技能时，嘲讽被攻击者，持续2回合,"Whenever you cast a physical ability, casting Provoke on your target for 2 turns "
psvXiyiren2Curlvl,受到伤害时，10%提高自身80%智力，持续3回合,Gives an 10% chance of increasing your INT by 80% for 3 turns whenever you take damage
psvMantuoluo2Curlvl,战斗开始时，提升己方全体80%防御力，持续1回合,"At the start of battle, increase all allies' DEF by 80% for 1 turns"
psvHetong3Curlvl,永久提升10%暴击率,Increases Crit Rate permanently by 10%
psvLonggongtongzi3Curlvl,使用物理技能时，50%恢复自身50%法攻的生命值,"Whenever you cast a physical ability, there is a 50% chance of recovering (50% of magic ATK) HP "
psvLangren5Curlvl,受到伤害时，80%嘲讽攻击者，持续2回合,Gives an 80% chance of casting Provoke on your attacker for 2 turns whenever you take damage
psvKairuisi5Curlvl,死亡时，降低敌方群体80%防御力，持续3回合,"Upon dying, reduce all enemies' DEF by 80% for 3 turns"
psvNvyao5Curlvl,使用法术技能时，10%降低被攻击者80%防御力，持续3回合,"Whenever you cast a magic ability, there is a 10% chance of reducing your target's DEF by 80% for 3 turns "
psvHapi1Curlvl,死亡时，己方全体回复60%法攻的生命值,"Upon dying, recover (60% of magic ATK) HP for all allies"
psvPiying5Curlvl,使用法术技能时，20%给被攻击者附加痛楚效果,"Whenever you cast a magic ability, there is a 20% chance of dealing your target an additional Anguish effect"
psvShuigui3Curlvl,使用buff技能时，12.5%给被攻击者附加眩晕效果,"Whenever you cast a buff ability, there is a 12.5% chance of stunning your target"
attackMetalCutSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackMetalCutMediumNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackMetalCutStrongNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackPlantCutSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackPlantCutMediumNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackPlantCutStrongNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackWaterCutSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackWaterCutMediumNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackWaterCutStrongNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackFireCutSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackFireCutMediumNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackFireCutStrongNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackEarthCutSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackEarthCutMediumNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackEarthCutStrongNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackMetalStabSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackMetalStabMediumNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackMetalStabStrongNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackPlantStabSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackPlantStabMediumNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackPlantStabStrongNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackWaterStabSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackWaterStabMediumNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackWaterStabStrongNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackFireStabSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackFireStabMediumNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackFireStabStrongNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackEarthStabSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackEarthStabMediumNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackEarthStabStrongNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackMetalSmashSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackMetalSmashMediumNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackMetalSmashStrongNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackPlantSmashSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackPlantSmashMediumNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackPlantSmashStrongNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackWaterSmashSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackWaterSmashMediumNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackWaterSmashStrongNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackFireSmashSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackFireSmashMediumNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackFireSmashStrongNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackEarthSmashSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackEarthSmashMediumNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackEarthSmashStrongNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackMetalSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackPlantSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackWaterSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackFireSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
attackEarthSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
magicMetalBallSlightNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicMetalBallMediumNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicMetalBallStrongNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicMetalColumnSlightNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicMetalColumnMediumNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicMetalColumnStrongNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicPlantBallSlightNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicPlantBallMediumNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicPlantBallStrongNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicPlantColumnSlightNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicPlantColumnMediumNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicPlantColumnStrongNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicWaterBallSlightNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicWaterBallMediumNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicWaterBallStrongNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicWaterColumnSlightNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicWaterColumnMediumNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicWaterColumnStrongNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicFireBallSlightNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicFireBallMediumNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicFireBallStrongNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicFireColumnSlightNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicFireColumnMediumNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicFireColumnStrongNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicEarthBallSlightNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicEarthBallMediumNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicEarthBallStrongNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicEarthColumnSlightNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicEarthColumnMediumNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicEarthColumnStrongNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicMetalSlightNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicPlantSlightNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicWaterSlightNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicFireSlightNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicEarthSlightNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicCureSlightNextlvl,{0}%法攻生命,{0}% of magic ATK HP
magicCureMediumNextlvl,{0}%法攻生命,{0}% of magic ATK HP
magicCureStrongNextlvl,{0}%法攻生命,{0}% of magic ATK HP
buffSpeedNextlvl,使单体目标速度提升40%，持续3回合,Increases speed of a single target by 40% for 3 turns
buffSpeedSelfNextlvl,使自身速度提升40%，持续3回合,Increases your speed by 40% for 3 turns
buffMagicNextlvl,使单体目标智力提升80%，持续3回合,Increases intelligence of a single target by 80% for 3 turns
buffMagicSelfNextlvl,使自身智力提升80%，持续3回合,Increases your intelligence by 80% for 3 turns
buffAttackNextlvl,使单体目标力量提升80%，持续3回合,Increases strength of a single target by 80% for 3 turns
buffAttackSelfNextlvl,使自身力量提升80%，持续3回合,Increases your strength by 80% for 3 turns
buffDefenseNextlvl,使单体目标防御力提升80%，持续3回合,Increases defense of a single target by 80% for 3 turns
buffDefenseSelfNextlvl,使自身防御力提升80%，持续3回合,Increases your defense by 80% for 3 turns
buffHotNextlvl,使单体目标每回合回复25%法攻的生命值，持续3回合,Recovers (25% of magic ATK) HP for a single target each turn for 3 turns
debuffDefenseNextlvl,使单体目标防御力降低80%，持续3回合,Reduces defense of a single target by 80% for 3 turns
debuffAttackNextlvl,使单体目标力量降低80%，持续3回合,Reduces strength of a single target by 80% for 3 turns
debuffMagicNextlvl,使单体目标智力降低80%，持续3回合,Reduces intelligence of a single target by 80% for 3 turns
debuffSpeedNextlvl,使单体目标速度降低40%，持续3回合,Reduces speed of a single target by 40% for 3 turns
physicdebuffFireDotSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffFireDotMediumNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffFireDotStrongNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffWaterDotSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffWaterDotMediumNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffWaterDotStrongNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffPlantDotSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
