#TEXT,TEXT,TEXT,TEXT
id,chinese,english,traditional
name_90005_gonghuibi,个人贡献值,Guild Pts,個人貢獻值
name_90006_huolizhi,活力,Energy,活力
name_90007_jingyanzhi,经验值,EXP,經驗值
name_90008_huodongdian,活动积分,Event Points,活動積分
tips_90001,游戏中一般的货币,A common currency in the game,遊戲中一般的貨幣
tips_90002,游戏中最通用的货币,A common currency in the game,遊戲中最通用的貨幣
tips_90003,竞技场货币，可通过竞技场商店购买商品,"Currency you get from PvP, to purchase merchandise in PvP Store",競技場貨幣，可通過競技場商店購買商品
tips_90004_tongtiantabi,通天塔玩法获得的货币，可通过通天塔商店购买商品,"Currency obtained from Tower Of Darkness, use to purchase items in the Tower Store",通天塔玩法獲得的貨幣，可通過通天塔商店購買商品
tips_90005_gonghuibi,公会玩法获得的货币，可通过公会商店购买物品,"Currency obtained thru Guild Activities,use to purchase items in the Guild Store",公會玩法獲得的貨幣，可通過公會商店購買物品
tips_90006_huolizhi,玩家活力,Player Energy,玩家活力
tips_90007_jingyanzhi,可以增加角色经验值,To increase character's experience,可以增加角色經驗值
tips_90008_huodongdian,活动期间，完成相应任务，收集活动积分可以兑换各类珍稀碎片以及道具哦！,"During the event period, complete the corresponding quests to accumulate event points that can be exchanged for rare fragments and items!",活動期間，完成相應任務，收集活動積分可以兌換各類珍稀碎片以及道具哦！
name_40011_pvprankxianshijinbi,小金币箱子,Small Box of Gold,小金幣箱子
name_40012_pvprankxianshijinbi,中金币箱子,Medium Box of Gold,中金幣箱子
name_40013_pvprankxianshijinbi,大金币箱子,Giant Box of Gold,大金幣箱子
tips_40011_pvprankxianshijinbi,能获得一定量金币,Receive a certain amount of Gold,能獲得一定量金幣
tips_40012_pvprankxianshijinbi,能获得很多金币,Receive a lot of Gold,能獲得很多金幣
tips_40013_pvprankxianshijinbi,能获得大量金币,Receive a large amount of Gold,能獲得大量金幣
name_10018_jinjiejuanzhou,妖力晶核lv1,Crystal Ball Core lv 1,妖力晶核lv1
name_10019_jinjiejuanzhou,妖力晶核lv2,Crystal Ball Core lv 2,妖力晶核lv2
name_10020_jinjiejuanzhou,妖力晶核lv3,Crystal Ball Core lv 3,妖力晶核lv3
tips_10018_jinjiejuanzhou,装备强化打造的材料,Equipment forging material,裝備強化打造的材料
tips_10019_jinjiejuanzhou,装备强化打造的材料,Equipment forging material,裝備強化打造的材料
tips_10020_jinjiejuanzhou,装备强化打造的材料,Equipment forging material,裝備強化打造的材料
name_10024_caihongguai1,初级怪物之魂,Basic Monster Spirit,初級怪物之魂
name_10025_caihongguai2,中级怪物之魂,Average Monster Spirit,中級怪物之魂
name_10026_caihongguai3,高级怪物之魂,Advanced Monster Spirit,高級怪物之魂
name_10027_caihongguai4,史诗怪物之魂,Epic Monster Spirit,史詩怪物之魂
tips_10024_caihongguai1,"初级宠物之魂,可以替代C,B级宠物进行宠物进阶","Monster Spirit, can be used instead of Class B or C whole monster for Monster Advance.","初級寵物之魂,可以替代C,B級寵物進行寵物進階"
tips_10025_caihongguai2,"中级宠物之魂,可以替代A级宠物进行宠物进阶,可以通过5个初级怪物之魂合成","Average Monster Spirit, can be used instead of Class A whole monster for Monster Advance. Average Monster Spirit can be received by combining 5 Basic Monster Spirit.","中級寵物之魂,可以替代A級寵物進行寵物進階,可以通過5個初級怪物之魂合成"
tips_10026_caihongguai3,"高级宠物之魂,可以替代S级宠物进行宠物进阶,可以通过5个中级怪物之魂合成","Advanced Monster Spirit, can be used instead of Class S whole monster for Monster Advance.Advanced Monster Spirit can be received by combining 5 Average Monster Spirit.","高級寵物之魂,可以替代S級寵物進行寵物進階,可以通過5個中級怪物之魂合成"
tips_10027_caihongguai4,"史诗宠物之魂,可以替代SS级宠物进行宠物进阶,可以通过5个高级怪物之魂合成","Epic Monster Spirit, can be used instead of Class SS whole monster for Monster Advance.Epic Monster Spirit can be received by combining 5 Advanced Monster Spirit.","史詩寵物之魂,可以替代SS級寵物進行寵物進階,可以通過5個高級怪物之魂合成"
name_40075_wenzhanglibao1,蓝色纹章箱子,Blue Insignia Chest,藍色紋章箱子
name_40076_wenzhanglibao2,紫色纹章箱子,Purple Insignia Chest,紫色紋章箱子
tips_40075_wenzhanglibao1,随机开出1个3级或4级纹章,Open to receive 1 random level 3 or 4 insignia,隨機開出1個3級或4級紋章
tips_40076_wenzhanglibao2,随机开出1个5级或6级纹章,Open to receive 1 random level 5 or 6 insignia,隨機開出1個5級或6級紋章
name_40073_suipianlibao1,碎片箱子,Fragment Chest,碎片箱子
name_40074_suipianlibao2,碎片箱子（稀有）,Fragment Chest (Rare),碎片箱子（稀有）
tips_40073_suipianlibao1,随机开出20个B级宠物碎片、10个A级宠物碎片以及10个惊喜碎片（10个B级或者A级宠物碎片）,"Open to randomly receive 20 B grade monster fragments, 10 A grade monster fragments, as well as 10 surprise fragments (10 B or A grade monster fragments)",隨機開出20個B級寵物碎片、10個A級寵物碎片以及10個驚喜碎片（10個B級或者A級寵物碎片）
tips_40074_suipianlibao2,随机开出25个B级宠物碎片、15个A级宠物碎片以及20个惊喜碎片（10个A级、S级或者SS级宠物碎片）,"Open to randomly receive 25 B grade monster fragments, 15 A grade monster fragments, as well as 20 surprise fragments (20 A, S, or SS grade monster fragments)",隨機開出25個B級寵物碎片、15個A級寵物碎片以及20個驚喜碎片（10個A級、S級或者SS級寵物碎片）
name_90009_xinyangzhili,书魂,Soul Tome,書魂
tips_90009_xinyangzhili,可以在神话守护者玩法中兑换珍稀奖励！,"Accumulate Soul Tomes by clearing stages, which can then be used to exchange for rewards！",可以在神話守護者玩法中兌換珍稀獎勵！
name_10028_zhufuzhili1,祝福之力lv1,Blessing Power(lv1),祝福之力lv1
name_10029_zhufuzhili2,祝福之力lv2,Blessing Power(lv2),祝福之力lv2
name_10030_zhufuzhili3,祝福之力lv3,Blessing Power(lv3),祝福之力lv3
name_10031_zhufuzhili4,祝福之力lv4,Blessing Power(lv4),祝福之力lv4
name_10032_zhufuzhili5,祝福之力lv5,Blessing Power(lv5),祝福之力lv5
tips_10028_zhufuzhili1,来自异界的神秘力量，合成5个完全相同的1级纹章时使用，保证获得1个2级同类型纹章,A mysterious power from Mythos. Use to combine 5 of the same lv1 insignias to get a lv2 insignia of the same type.,來自異界的神秘力量，合成5個完全相同的1級紋章時使用，保證獲得1個2級同類型紋章
tips_10029_zhufuzhili2,来自异界的神秘力量，合成5个完全相同的2级纹章时使用，保证获得1个3级同类型纹章,A mysterious power from Mythos. Use to combine 5 of the same lv2 insignias to get a lv3 insignia of the same type.,來自異界的神秘力量，合成5個完全相同的2級紋章時使用，保證獲得1個3級同類型紋章
tips_10030_zhufuzhili3,来自异界的神秘力量，合成5个完全相同的3级纹章时使用，保证获得1个4级同类型纹章,A mysterious power from Mythos. Use to combine 5 of the same lv3 insignias to get a lv4 insignia of the same type.,來自異界的神秘力量，合成5個完全相同的3級紋章時使用，保證獲得1個4級同類型紋章
tips_10031_zhufuzhili4,来自异界的神秘力量，合成5个完全相同的4级纹章时使用，保证获得1个5级同类型纹章,A mysterious power from Mythos. Use to combine 5 of the same lv4 insignias to get a lv5 insignia of the same type.,來自異界的神秘力量，合成5個完全相同的4級紋章時使用，保證獲得1個5級同類型紋章
tips_10032_zhufuzhili5,来自异界的神秘力量，合成5个完全相同的5级纹章时使用，保证获得1个6级同类型纹章,A mysterious power from Mythos. Use to combine 5 of the same lv5 insignias to get a lv6 insignia of the same type.,來自異界的神秘力量，合成5個完全相同的5級紋章時使用，保證獲得1個6級同類型紋章
name_40077_epicfregmentda,史诗宠物碎片箱子,Epic Monster Fragments Chest,史詩寵物碎片箱子
tips_40077_epicfregmentda,随机开出整只SS级宠物(通过碎片方式),Reward one Class SS Monster (by ways of fragments),隨機開出整只SS級寵物(通過碎片方式)
