#TEXT,TEXT
id,reward
33246,"1_2_1_1.0,1_3_1_1.0,3_10016_1_1.0,3_20029_1_1.0"
33247,"1_2_1_1.0,1_3_1_1.0,3_10016_1_1.0,3_20023_1_1.0"
33248,"1_2_1_1.0,1_3_1_1.0,3_10017_1_1"
33251,"1_2_1_1.0,1_3_1_1.0,3_10016_1_1.0,3_20062_1_1.0"
33252,"1_2_1_1.0,1_3_1_1.0,3_10016_1_1.0,3_20063_1_1.0"
33253,"1_2_1_1.0,1_3_1_1.0,3_10016_1_1.0,3_20039_1_1.0"
33254,"1_2_1_1.0,1_3_1_1.0,3_10017_1_1"
33255,"1_2_1_1.0,1_3_1_1.0,3_10016_1_1.0,3_20028_1_1.0"
33256,"1_2_1_1.0,1_3_1_1.0,3_10016_1_1.0,3_20064_1_1.0"
33257,"1_2_1_1.0,1_3_1_1.0,3_10016_1_1.0,3_20019_1_1.0"
33258,"1_2_1_1.0,1_3_1_1.0,3_10017_1_1"
10001,"1_3_20_1.0,1_2_200_1.0,3_20009_30_1.0,1_1_10_1.0"
10002,"1_3_25_1.0,1_2_300_1.0,3_20013_30_1.0,1_1_10_1.0"
10003,"1_3_40_1.0,1_2_400_1.0,4_70019_1_1_0_1.0,1_1_10_1.0"
10004,"1_3_50_1.0,1_2_500_1.0,3_50002_5_1.0,1_1_10_1.0"
10005,"1_3_40_1.0,1_2_600_1.0,4_70009_1_1_0_1.0,3_20018_20_1.0,1_1_10_1.0"
10006,"1_3_45_1.0,1_2_700_1.0,3_50002_10_1.0,1_1_10_1.0"
10007,"1_3_50_1.0,1_2_800_1.0,4_70021_1_1_0_1.0,1_1_10_1.0"
10008,"1_3_100_1.0,1_2_900_1.0,4_70010_1_1_0_1.0,1_1_10_1.0"
10009,"1_3_80_1.0,1_2_1000_1.0,3_20007_8_1.0,3_10003_5_1.0,1_1_10_1.0"
10010,"1_3_90_1.0,1_2_1100_1.0,3_20007_8_1.0,1_1_10_1.0"
10011,"1_3_100_1.0,1_2_1200_1.0,3_20007_8_1.0,3_10017_5_1.0,1_1_10_1.0"
10012,"1_3_150_1.0,1_2_1300_1.0,3_20007_8_1.0,1_1_10_1.0"
10013,"1_3_120_1.0,1_2_1400_1.0,1_1_10_1.0"
10014,"1_3_135_1.0,1_2_1500_1.0,1_1_10_1.0"
10015,"1_3_150_1.0,1_2_1600_1.0,1_1_10_1.0"
10016,"1_3_200_1.0,1_2_1700_1.0,3_10005_3_1.0,1_1_10_1.0"
10017,"1_3_200_1.0,1_2_1800_1.0,1_1_10_1.0"
10018,"1_3_250_1.0,1_2_1900_1.0,1_1_10_1.0"
10019,"1_3_300_1.0,1_2_2000_1.0,1_1_10_1.0"
10020,"1_3_400_1.0,1_2_2100_1.0,1_1_10_1.0"
10021,"1_3_300_1.0,1_2_2200_1.0,1_1_10_1.0"
10022,"1_3_300_1.0,1_2_2300_1.0,1_1_10_1.0"
10023,"1_3_300_1.0,1_2_2400_1.0,1_1_10_1.0"
10024,"1_3_500_1.0,1_2_2500_1.0,1_1_10_1.0"
10025,"1_3_300_1.0,1_2_2600_1.0,1_1_10_1.0"
10026,"1_3_300_1.0,1_2_2700_1.0,1_1_10_1.0"
10027,"1_3_300_1.0,1_2_2800_1.0,1_1_10_1.0"
10028,"1_3_500_1.0,1_2_2900_1.0,1_1_10_1.0"
10029,"1_3_300_1.0,1_2_3000_1.0,1_1_10_1.0"
10030,"1_3_300_1.0,1_2_3100_1.0,1_1_10_1.0"
10031,"1_3_300_1.0,1_2_3200_1.0,1_1_10_1.0"
10032,"1_3_600_1.0,1_2_3300_1.0,1_1_10_1.0"
10033,"1_3_800_1.0,1_2_5000_1.0,3_11002_10_1.0,3_50003_5_1.0"
10034,"1_3_300_1.0,1_2_3400_1.0,1_1_10_1.0"
10035,"1_3_300_1.0,1_2_3500_1.0,1_1_10_1.0"
10036,"1_3_300_1.0,1_2_3600_1.0,1_1_10_1.0"
10037,"1_3_500_1.0,1_2_3700_1.0,1_1_10_1.0"
10038,"1_3_300_1.0,1_2_3800_1.0,1_1_10_1.0"
10039,"1_3_300_1.0,1_2_3900_1.0,1_1_10_1.0"
10040,"1_3_300_1.0,1_2_4000_1.0,1_1_10_1.0"
10041,"1_3_600_1.0,1_2_4100_1.0,1_1_10_1.0"
10042,"1_3_1000_1.0,1_2_5000_1.0,3_11002_20_1.0,3_50003_10_1.0"
10043,"1_3_300_1.0,1_2_4200_1.0,1_1_10_1.0"
10044,"1_3_300_1.0,1_2_4300_1.0,1_1_10_1.0"
10045,"1_3_300_1.0,1_2_4400_1.0,1_1_10_1.0"
10046,"1_3_500_1.0,1_2_4500_1.0,1_1_10_1.0"
10047,"1_3_300_1.0,1_2_4600_1.0,1_1_10_1.0"
10048,"1_3_300_1.0,1_2_4700_1.0,1_1_10_1.0"
10049,"1_3_300_1.0,1_2_4800_1.0,1_1_10_1.0"
10050,"1_3_600_1.0,1_2_4900_1.0,1_1_10_1.0"
10051,"1_3_1000_1.0,1_2_10000_1.0,3_11002_30_1.0,3_50004_5_1.0"
10052,"1_3_400_1.0,1_2_5000_1.0,1_1_10_1.0"
10053,"1_3_400_1.0,1_2_5000_1.0,1_1_10_1.0"
10054,"1_3_400_1.0,1_2_5000_1.0,1_1_10_1.0"
10055,"1_3_600_1.0,1_2_5000_1.0,1_1_10_1.0"
10056,"1_3_1500_1.0,1_2_15000_1.0,3_11003_5_1.0,3_10018_1_1.0"
10057,"1_3_400_1.0,1_2_5000_1.0,1_1_10_1.0"
10058,"1_3_400_1.0,1_2_5000_1.0,1_1_10_1.0"
10059,"1_3_400_1.0,1_2_5000_1.0,1_1_10_1.0"
10060,"1_3_600_1.0,1_2_5000_1.0,1_1_10_1.0"
10061,"1_3_1500_1.0,1_2_15000_1.0,3_11003_5_1.0,3_10018_2_1.0"
10062,"1_3_500_1.0,1_2_5000_1.0,1_1_10_1.0"
10063,"1_3_500_1.0,1_2_5000_1.0,1_1_10_1.0"
10064,"1_3_500_1.0,1_2_5000_1.0,1_1_10_1.0"
10065,"1_3_700_1.0,1_2_5000_1.0,1_1_10_1.0"
10066,"1_3_2000_1.0,1_2_20000_1.0,3_11003_10_1.0,3_40052_5_1.0"
10067,"1_3_500_1.0,1_2_5000_1.0,1_1_10_1.0"
10068,"1_3_500_1.0,1_2_5000_1.0,1_1_10_1.0"
10069,"1_3_500_1.0,1_2_5000_1.0,1_1_10_1.0"
10070,"1_3_800_1.0,1_2_5000_1.0,1_1_10_1.0"
10071,"1_3_2000_1.0,1_2_20000_1.0,3_11003_10_1.0,3_40053_2_1.0"
20001,"1_3_5_1.0,1_2_300_1.0"
20002,"1_3_5_1.0,1_2_500_1.0"
20003,"1_3_20_1.0,1_2_1000_1.0"
20004,"1_3_15_1.0,1_2_1000_1.0"
20005,"1_3_15_1.0,1_2_700_1.0"
20006,"1_3_20_1.0,1_2_1500_1.0"
20007,"1_3_20_1.0,1_2_1000_1.0"
20008,"1_3_30_1.0,1_2_2000_1.0,1_1_20_1.0"
50009,"1_3_50_1.0,1_2_5000_1.0"
20010,"1_3_40_1.0,1_2_2000_1.0"
20011,"1_3_50_1.0,1_2_1000_1.0"
20012,"1_3_40_1.0,1_2_1200_1.0,3_11001_3_1.0"
20013,"1_3_60_1.0,1_2_1500_1.0,3_11001_10_1.0"
20014,"1_3_66_1.0,1_2_1500_1.0,3_50003_5_1.0"
20015,"1_3_50_1.0,1_2_4000_1.0"
20016,"1_3_80_1.0,1_2_3000_1.0"
20017,"1_3_100_1.0,1_2_5000_1.0,3_50003_5_1.0"
20018,"1_3_50_1.0,1_2_5000_1.0,3_50003_5_1.0"
20019,"1_3_100_1.0,1_2_2500_1.0,3_50003_5_1.0"
20020,"1_3_150_1.0,1_2_3000_1.0,3_50003_5_1.0"
20021,"1_3_150_1.0,1_2_3000_1.0,3_50003_5_1.0"
20022,"1_3_200_1.0,1_2_4000_1.0,3_50003_5_1.0"
20023,"1_3_400_1.0,1_2_4000_1.0,3_50004_5_1.0"
20024,"1_3_500_1.0,1_2_4500_1.0,3_50004_5_1.0"
20025,"1_3_800_1.0,1_2_5000_1.0,3_50004_5_1.0"
20026,"1_3_800_1.0,1_2_5000_1.0,3_50004_5_1.0"
20027,"1_3_1000_1.0,1_2_10000_1.0,3_50004_5_1.0"
20028,"1_3_100_1.0,1_2_5000_1.0,3_11001_5_1.0,3_50003_5_1.0"
20029,"1_3_300_1.0,1_2_5000_1.0,3_40053_1_1.0"
30001,"1_3_100_1.0,1_2_500_1.0,1_1_20_1.0"
30002,"1_3_100_1.0,1_2_600_1.0,1_1_20_1.0"
30003,"1_3_100_1.0,1_2_700_1.0,1_1_20_1.0"
30004,"1_3_100_1.0,1_2_800_1.0,3_10017_5_1.0,1_1_20_1.0"
30005,"1_3_100_1.0,1_2_900_1.0,1_1_20_1.0"
30006,"1_3_100_1.0,1_2_1000_1.0,1_1_20_1.0"
30007,"1_3_100_1.0,1_2_1100_1.0,1_1_20_1.0"
30008,"1_3_100_1.0,1_2_1200_1.0,1_1_20_1.0"
30009,"1_3_200_1.0,1_2_1300_1.0,1_1_20_1.0"
30010,"1_3_200_1.0,1_2_1400_1.0,1_1_20_1.0"
30011,"1_3_200_1.0,1_2_1500_1.0,1_1_20_1.0"
30012,"1_3_200_1.0,1_2_1600_1.0,1_1_20_1.0"
30013,"1_3_200_1.0,1_2_1700_1.0,1_1_20_1.0"
30014,"1_3_200_1.0,1_2_1800_1.0,1_1_20_1.0"
30015,"1_3_200_1.0,1_2_1900_1.0,1_1_20_1.0"
30016,"1_3_300_1.0,1_2_2000_1.0,1_1_20_1.0"
30017,"1_3_300_1.0,1_2_2100_1.0,1_1_20_1.0"
30018,"1_3_300_1.0,1_2_2200_1.0,1_1_20_1.0"
30019,"1_3_300_1.0,1_2_2300_1.0,1_1_20_1.0"
30020,"1_3_300_1.0,1_2_2400_1.0,1_1_20_1.0"
30021,"1_3_400_1.0,1_2_2500_1.0,1_1_20_1.0"
30022,"1_3_400_1.0,1_2_2600_1.0,1_1_20_1.0"
30023,"1_3_400_1.0,1_2_2700_1.0,1_1_20_1.0"
30024,"1_3_400_1.0,1_2_2800_1.0,1_1_20_1.0"
30025,"1_3_500_1.0,1_2_2900_1.0,1_1_20_1.0"
30026,"1_3_500_1.0,1_2_3000_1.0,1_1_20_1.0"
30027,"1_3_500_1.0,1_2_3100_1.0,1_1_20_1.0"
30028,"1_3_500_1.0,1_2_3200_1.0,1_1_20_1.0"
30029,"1_3_600_1.0,1_2_3300_1.0,1_1_20_1.0"
30030,"1_3_600_1.0,1_2_3400_1.0,1_1_20_1.0"
30031,"1_3_600_1.0,1_2_3500_1.0,1_1_20_1.0"
30032,"1_3_600_1.0,1_2_3600_1.0,1_1_20_1.0"
30033,"1_3_700_1.0,1_2_3700_1.0,1_1_20_1.0"
30034,"1_3_700_1.0,1_2_3800_1.0,1_1_20_1.0"
30035,"1_3_700_1.0,1_2_3900_1.0,1_1_20_1.0"
30036,"1_3_700_1.0,1_2_4000_1.0,1_1_20_1.0"
30037,"1_3_700_1.0,1_2_4100_1.0,1_1_20_1.0"
30038,"1_3_700_1.0,1_2_4200_1.0,1_1_20_1.0"
30039,"1_3_700_1.0,1_2_4300_1.0,1_1_20_1.0"
30040,"1_3_700_1.0,1_2_4400_1.0,1_1_20_1.0"
30041,"1_3_700_1.0,1_2_4500_1.0,1_1_20_1.0"
30042,"1_3_700_1.0,1_2_4600_1.0,1_1_20_1.0"
30043,"1_3_700_1.0,1_2_4700_1.0,1_1_20_1.0"
30044,"1_3_700_1.0,1_2_4800_1.0,1_1_20_1.0"
30045,"1_3_700_1.0,1_2_4900_1.0,1_1_20_1.0"
30046,"1_3_700_1.0,1_2_5000_1.0,1_1_20_1.0"
30047,"1_3_700_1.0,1_2_5000_1.0,1_1_20_1.0"
30048,"1_3_700_1.0,1_2_5000_1.0,1_1_20_1.0"
40001,"1_3_60_1.0,1_2_2000_1.0"
40002,"1_3_80_1.0,1_2_3000_1.0"
40003,"1_3_60_1.0,1_2_3000_1.0"
40004,"1_3_100_1.0,1_2_8000_1.0"
40005,"1_3_150_1.0,1_2_10000_1.0"
40006,"1_3_200_1.0,1_2_5000_1.0,3_11002_10_1.0"
40007,"1_3_200_1.0,1_2_4000_1.0"
40008,"1_3_200_1.0,1_2_4000_1.0,3_10005_5_1.0"
40009,"1_3_300_1.0,1_2_5000_1.0"
40010,"1_3_400_1.0,1_2_6000_1.0,3_40052_5_1.0"
40011,"1_3_300_1.0,1_2_5000_1.0"
40012,"1_3_500_1.0,1_2_6000_1.0,3_10018_1_1.0"
40013,"1_3_500_1.0,1_2_6000_1.0"
40014,"1_3_700_1.0,1_2_8000_1.0"
40015,"1_3_700_1.0,1_2_8000_1.0,3_40053_2_1.0"
40016,"1_3_800_1.0,1_2_8000_1.0"
40017,"1_3_1000_1.0,1_2_10000_1.0"
80001,1_3_12_1.0
80002,"1_3_36_1.0,1_1_5_1.0"
80003,"1_3_24_1.0,1_2_5000_1.0"
80004,"1_3_24_1.0,1_2_5000_1.0"
80005,"1_3_24_1.0,1_2_5000_1.0,3_11001_5_1.0"
80006,"1_3_24_1.0,1_2_10000_1.0,3_50002_5_1.0"
80007,"1_3_36_1.0,1_1_5_1.0"
80008,"1_3_36_1.0,1_1_5_1.0"
80009,"1_3_36_1.0,1_2_10000_1.0,1_1_10_1.0"
80010,"1_3_24_1.0,1_1_5_1.0"
80011,"1_3_24_1.0,1_1_5_1.0"
80012,1_3_36_1.0
80013,"1_3_24_1.0,1_2_5000_1.0"
80014,"1_3_24_1.0,1_2_5000_1.0"
80015,"1_3_180_1.0,1_1_60_1.0,1_7_50_1.0"
80017,"1_3_18_1.0,1_1_2_1.0"
80023,"1_3_36_1.0,1_1_5_1.0"
80024,"1_3_24_1.0,1_1_5_1.0,1_2_10000_1.0"
bigTask201,"1_10_20_1.0,3_50008_1_1.0,1_2_10000_1.0"
bigTaskleader201,3_40005_1_1.0
200001,"3_40052_1_1.0,3_10028_1_1.0,1_2_10000_1.0"
bigTask301,"1_10_40_1.0,3_50008_1_1.0,1_2_15000_1.0"
bigTaskleader301,3_40006_1_1.0
200002,"3_40052_1_1.0,3_10028_2_1.0,1_2_15000_1.0"
bigTask401,"1_10_60_1.0,3_50008_1_1.0,1_2_20000_1.0"
bigTaskleader401,3_40007_1_1.0
200003,"3_40052_2_1.0,3_10029_1_1.0,1_2_20000_1.0"
bigTask501,"1_10_80_1.0,3_50009_1_1.0,1_2_25000_1.0"
bigTaskleader501,3_40014_1_1.0
200007,"3_40052_2_1.0,3_10029_2_1.0,1_2_25000_1.0"
bigTask601,"1_10_100_1.0,3_50009_1_1.0,1_2_30000_1.0"
bigTaskleader601,3_40068_1_1.0
200009,"3_40052_2_1.0,3_10030_1_1.0,1_2_30000_1.0"
bigTask202,"1_10_20_1.0,3_11001_3_1.0,3_10005_1_1.0"
bigTaskleader202,3_40008_1_1.0
200004,"3_40052_1_1.0,3_10028_1_1.0,3_11001_3_1.0,3_10005_1_1.0"
bigTask302,"1_10_40_1.0,3_11001_4_1.0,3_10005_1_1.0"
bigTaskleader302,3_40009_1_1.0
200005,"3_40052_1_1.0,3_10028_2_1.0,3_11001_4_1.0,3_10005_1_1.0"
bigTask402,"1_10_60_1.0,3_11002_2_1.0,3_10005_1_1.0"
bigTaskleader402,3_40010_1_1.0
200006,"3_40052_2_1.0,3_10029_1_1.0,3_11002_2_1.0,3_10005_1_1.0"
bigTask502,"1_10_80_1.0,3_11002_3_1.0,3_10005_2_1.0"
bigTaskleader502,3_40015_1_1.0
200008,"3_40052_2_1.0,3_10029_2_1.0,3_11002_3_1.0,3_10005_2_1.0"
bigTask602,"1_10_100_1.0,3_11002_4_1.0,3_10005_2_1.0"
bigTaskleader602,3_40069_1_1.0
200010,"3_40052_2_1.0,3_10030_1_1.0,3_11002_4_1.0,3_10005_2_1.0"
smallTask10001,3_50002_2_1.0
smallTask10002,3_50002_3_1.0
smallTask10003,3_50002_4_1.0
smallTask10004,3_50003_1_1.0
smallTask10005,3_10003_1_1.0
smallTask10006,3_10003_2_1.0
smallTask10007,3_50003_2_1.0
smallTask10008,3_10003_3_1.0
gongxianzhi1,1_2_10000_1.0
gongxianzhi2,3_40052_1_1.0
gongxianzhi3,"1_1_100_1.0,3_40053_1_1.0"
51001,"1_3_60_1.0,1_2_5000_1.0,3_50002_3_1.0"
51002,"1_3_45_1.0,1_2_800_1.0,3_50003_1_1.0,1_1_5_1.0"
51003,"1_3_30_1.0,1_2_500_1.0"
51004,"1_3_30_1.0,1_2_500_1.0"
51005,"1_3_45_1.0,1_2_500_1.0"
51006,"1_3_45_1.0,1_2_500_1.0"
51007,"1_3_30_1.0,1_2_500_1.0,1_1_20_1.0"
51008,"1_3_30_1.0,1_2_1500"
51009,"1_3_75_1.0,1_2_1800,3_10007_5_1.0"
51010,"1_3_45_1.0,1_2_3000"
52001,"1_1_10_1.0,1_2_4000"
52002,"1_1_15_1.0,1_2_5000"
52003,"1_1_20_1.0,1_2_6000"
52004,"1_1_25_1.0,1_2_7000"
52101,"1_13_60_1.0,1_2_15000"
52102,"1_13_90_1.0,1_2_6000"
52103,"1_13_130_1.0,1_2_7000"
52104,"1_13_170_1.0,1_2_8000"
52105,"1_13_250_1.0,1_2_9000"
52201,"1_1_30_1.0,1_2_6000"
52202,"1_1_50_1.0,1_2_7000"
52203,"1_1_100_1.0,1_2_8000"
52204,"1_1_200_1.0,1_2_9000"
52205,"1_1_300_1.0,1_2_10000"
52206,"1_1_600_1.0,1_2_11000"
52301,"1_1_8_1.0,1_2_5000"
52302,"1_1_15_1.0,1_2_6000"
52303,"1_1_20_1.0,1_2_7000"
52304,"1_1_30_1.0,1_2_8000"
52305,"1_1_40_1.0,1_2_9000"
52306,"1_1_50_1.0,1_2_10000"
51101,"1_1_35_1.0,3_50003_2_1.0,3_20012_10_1.0"
51102,"1_1_40_1.0,3_50003_3_1.0"
51103,"1_1_50_1.0,3_50003_4_1.0"
51104,"1_1_60_1.0,3_50004_1_1.0"
51105,"1_1_75_1.0,3_50004_2_1.0"
51106,"1_1_90_1.0,3_50004_3_1.0"
testchoudan,6_30000_1_1.0
testchoudanbaodi,6_30004_1_1.0
advanture5_base1,"3_50002_3_1.0,3_50003_1_1.0"
advanture5_base2,"3_50002_5_1.0,3_50003_2_1.0"
advanture5_base3,"3_50003_3_1.0,3_50004_1_1.0"
advanture8_base1,"3_50002_6_1.0,3_50003_1_1.0"
advanture8_base2,"3_50002_3_1.0,3_50003_3_1.0"
advanture8_base3,"3_50003_6_1.0,3_50004_1_1.0"
advanture12_base1,"3_50002_4_1.0,3_50003_2_1.0"
advanture12_base2,"3_50002_5_1.0,3_50003_3_1.0"
advanture12_base3,"3_50003_3_1.0,3_50004_2_1.0"
readvanture105_extra1,"3_10016_6_1.0,3_10017_1_1.0"
readvanture105_extra2,"3_10016_9_1.0,3_10017_1_1.0"
readvanture105_extra3,"3_10016_12_1.0,3_10017_2_1.0"
readvanture108_extra1,"3_10016_8_1.0,3_10017_1_1.0"
readvanture108_extra2,"3_10016_12_1.0,3_10017_2_1.0"
readvanture108_extra3,"3_10016_16_1.0,3_10017_2_1.0"
readvanture112_extra1,"3_10016_9_1.0,3_10017_1_1.0"
readvanture112_extra2,"3_10016_14_1.0,3_10017_2_1.0"
readvanture112_extra3,"3_10016_19_1.0,3_10017_3_1.0"
readvanture205_extra1,"3_11001_12_1.0,3_10005_1_1.0"
readvanture205_extra2,"3_11002_7_1.0,3_10005_1_1.0"
readvanture205_extra3,"3_11003_7_1.0,3_10005_2_1.0"
readvanture208_extra1,"3_11001_16_1.0,3_10005_1_1.0"
readvanture208_extra2,"3_11002_10_1.0,3_10005_2_1.0"
readvanture208_extra3,"3_11003_10_1.0,3_10005_2_1.0"
readvanture212_extra1,"3_11001_22_1.0,3_10005_1_1.0"
readvanture212_extra2,"3_11002_14_1.0,3_10005_2_1.0"
readvanture212_extra3,"3_11003_13_1.0,3_10005_3_1.0"
readvanture305_extra1,"3_10007_10_1.0,3_40056_1_1.0"
readvanture305_extra2,"3_10007_15_1.0,3_40056_1_1.0"
readvanture305_extra3,"3_10007_20_1.0,3_40057_1_1.0"
readvanture308_extra1,"3_10007_14_1.0,3_40056_1_1.0"
readvanture308_extra2,"3_10007_21_1.0,3_40056_2_1.0"
readvanture308_extra3,"3_10007_28_1.0,3_40057_1_1.0"
readvanture312_extra1,"3_10007_18_1.0,3_40056_1_1.0"
readvanture312_extra2,"3_10007_27_1.0,3_40056_2_1.0"
readvanture312_extra3,"3_10007_36_1.0,3_40057_2_1.0"
advanture105_extra1,"6_advanture105extra101_1_1.0,6_advanture105extra102_1_1.0"
advanture105_extra2,"6_advanture105extra201_1_1.0,6_advanture105extra202_1_1.0"
advanture105_extra3,"6_advanture105extra301_1_1.0,6_advanture105extra302_1_1.0"
advanture105_extra4,"6_advanture105extra401_1_1.0,6_advanture105extra402_1_1.0"
advanture108_extra1,"6_advanture108extra101_1_1.0,6_advanture108extra102_1_1.0"
advanture108_extra2,"6_advanture108extra201_1_1.0,6_advanture108extra202_1_1.0"
advanture108_extra3,"6_advanture108extra301_1_1.0,6_advanture108extra302_1_1.0"
advanture108_extra4,"6_advanture108extra401_1_1.0,6_advanture108extra402_1_1.0"
advanture112_extra1,"6_advanture112extra101_1_1.0,6_advanture112extra102_1_1.0"
advanture112_extra2,"6_advanture112extra201_1_1.0,6_advanture112extra202_1_1.0"
advanture112_extra3,"6_advanture112extra301_1_1.0,6_advanture112extra302_1_1.0"
advanture112_extra4,"6_advanture112extra401_1_1.0,6_advanture112extra402_1_1.0"
advanture205_extra1,"6_advanture205extra101_1_1.0,6_advanture205extra102_1_1.0"
advanture205_extra2,"6_advanture205extra201_1_1.0,6_advanture205extra202_1_1.0"
advanture205_extra3,"6_advanture205extra301_1_1.0,6_advanture205extra302_1_1.0"
advanture205_extra4,"6_advanture205extra401_1_1.0,6_advanture205extra402_1_1.0"
advanture208_extra1,"6_advanture208extra101_1_1.0,6_advanture208extra102_1_1.0"
advanture208_extra2,"6_advanture208extra201_1_1.0,6_advanture208extra202_1_1.0"
advanture208_extra3,"6_advanture208extra301_1_1.0,6_advanture208extra302_1_1.0"
advanture208_extra4,"6_advanture208extra401_1_1.0,6_advanture208extra402_1_1.0"
advanture212_extra1,"6_advanture212extra101_1_1.0,6_advanture212extra102_1_1.0"
advanture212_extra2,"6_advanture212extra201_1_1.0,6_advanture212extra202_1_1.0"
advanture212_extra3,"6_advanture212extra301_1_1.0,6_advanture212extra302_1_1.0"
advanture212_extra4,"6_advanture212extra401_1_1.0,6_advanture212extra402_1_1.0"
pvp_rankrewardshiji1_1,"1_1_1000_1.0,1_2_200000_1.0,1_13_1000_1.0"
pvp_rankrewardshiji1_2,"1_1_1000_1.0,1_2_500000_1.0,1_13_1000_1.0"
pvp_rankrewardshiji1_3,"1_1_1000_1.0,1_2_1000000_1.0,1_13_1000_1.0"
pvp_rankrewardshiji2_1,"1_1_800_1.0,1_2_150000_1.0,1_13_600_1.0"
pvp_rankrewardshiji2_2,"1_1_800_1.0,1_2_400000_1.0,1_13_600_1.0"
pvp_rankrewardshiji2_3,"1_1_800_1.0,1_2_800000_1.0,1_13_600_1.0"
pvp_rankrewardshiji3_1,"1_1_600_1.0,1_2_100000_1.0,1_13_350_1.0"
pvp_rankrewardshiji3_2,"1_1_600_1.0,1_2_300000_1.0,1_13_350_1.0"
pvp_rankrewardshiji3_3,"1_1_600_1.0,1_2_600000_1.0,1_13_350_1.0"
pvp_rankrewardshiji4_1,"1_1_450_1.0,1_2_50000_1.0,1_13_200_1.0"
pvp_rankrewardshiji4_2,"1_1_450_1.0,1_2_200000_1.0,1_13_200_1.0"
pvp_rankrewardshiji4_3,"1_1_450_1.0,1_2_400000_1.0,1_13_200_1.0"
pvp_rankrewardshiji5_1,"1_1_300_1.0,1_2_40000_1.0,1_13_100_1.0"
pvp_rankrewardshiji5_2,"1_1_300_1.0,1_2_150000_1.0,1_13_100_1.0"
pvp_rankrewardshiji5_3,"1_1_300_1.0,1_2_300000_1.0,1_13_100_1.0"
pvp_rankrewardshiji6_1,"1_1_150_1.0,1_2_30000_1.0,1_13_50_1.0"
pvp_rankrewardshiji6_2,"1_1_150_1.0,1_2_100000_1.0,1_13_50_1.0"
pvp_rankrewardshiji6_3,"1_1_150_1.0,1_2_200000_1.0,1_13_50_1.0"
300001,1_2_12500_1.0
pvp_rankrewardxianshi1,"1_13_1000_1.0,1_1_1000_1.0,3_40013_1_1.0"
pvp_rankrewardxianshi2,"1_13_600_1.0,1_1_800_1.0,3_40013_1_1.0"
pvp_rankrewardxianshi3,"1_13_350_1.0,1_1_600_1.0,3_40013_1_1.0"
pvp_rankrewardxianshi4,"1_13_200_1.0,1_1_450_1.0,3_40012_1_1.0"
pvp_rankrewardxianshi5,"1_13_100_1.0,1_1_300_1.0,3_40012_1_1.0"
pvp_rankrewardxianshi6,"1_13_50_1.0,1_1_150_1.0,3_40011_1_1.0"
pvp_gradereward1,"1_13_1500_1.0,1_1_600_1.0,3_40055_5_1.0"
pvp_gradereward2,"1_13_1300_1.0,1_1_550_1.0,3_40055_4_1.0"
pvp_gradereward3,"1_13_1100_1.0,1_1_500_1.0,3_40055_3_1.0"
pvp_gradereward4,"1_13_900_1.0,1_1_450_1.0,1_2_110000_1.0"
pvp_gradereward5,"1_13_750_1.0,1_1_400_1.0,1_2_90000_1.0"
pvp_gradereward6,"1_13_600_1.0,1_1_350_1.0,1_2_70000_1.0"
pvp_gradereward7,"1_13_450_1.0,1_1_300_1.0,1_2_50000_1.0"
pvp_gradereward8,"1_13_350_1.0,1_1_250_1.0,1_2_40000_1.0"
pvp_gradereward9,"1_13_250_1.0,1_1_200_1.0,1_2_30000_1.0"
pvp_gradereward10,"1_13_150_1.0,1_1_150_1.0,1_2_20000_1.0"
pvp_gradereward11,"1_13_100_1.0,1_1_100_1.0,1_2_15000_1.0"
pvp_gradereward12,"1_13_50_1.0,1_1_50_1.0,1_2_10000_1.0"
zuanshi1st,6_zuanshi1st_1_1.0
jinbi,6_jinbi_1_1.0
999999999zuanshi0,6_999999999zuanshi0_1_1.0
999999999zuanshi1,6_999999999zuanshi1_1_1.0
999999999zuanshi2,6_999999999zuanshi2_1_1.0
999999999zuanshi3,6_999999999zuanshi3_1_1.0
999999999zuanshi4,6_999999999zuanshi4_1_1.0
999999999zuanshi5,6_999999999zuanshi5_1_1.0
1999zuanshibaodi0,6_1999zuanshibaodi0_1_1.0
1999zuanshibaodi1,6_1999zuanshibaodi1_1_1.0
1999zuanshibaodi2,6_1999zuanshibaodi2_1_1.0
1999zuanshibaodi3,6_1999zuanshibaodi3_1_1.0
1999zuanshibaodi4,6_1999zuanshibaodi4_1_1.0
1999zuanshibaodi5,6_1999zuanshibaodi5_1_1.0
5999zuanshibaodi0,6_5999zuanshibaodi0_1_1.0
5999zuanshibaodi1,6_5999zuanshibaodi1_1_1.0
5999zuanshibaodi2,6_5999zuanshibaodi2_1_1.0
5999zuanshibaodi3,6_5999zuanshibaodi3_1_1.0
5999zuanshibaodi4,6_5999zuanshibaodi4_1_1.0
5999zuanshibaodi5,6_5999zuanshibaodi5_1_1.0
999999999zuanshibaodi0,6_999999999zuanshibaodi0_1_1.0
999999999zuanshibaodi1,6_999999999zuanshibaodi1_1_1.0
999999999zuanshibaodi2,6_999999999zuanshibaodi2_1_1.0
999999999zuanshibaodi3,6_999999999zuanshibaodi3_1_1.0
999999999zuanshibaodi4,6_999999999zuanshibaodi4_1_1.0
999999999zuanshibaodi5,6_999999999zuanshibaodi5_1_1.0
zuanshiblack,6_zuanshiblack_1_1.0
