#NUM,NUM,NUM,TEXT,TEXT,TEXT,TEXT,NUM,NUM,NUM,NUM,TEXT,TEXT,NUM,TEXT,NUM,NUM,TEXT,TEXT
id,group,type,comments,name,desc,icon,level,cycle,timeBeginId,timeEndId,goalType,goalParam,goalCount,rewardId,expK,expB,speechId,path
277,85,3,使用体力药1000,10177_name,10177_miaoshu,task_rmb_icon,40,1,-1,-1,useitem-x,50005|50006|50007,1000,10177_reward,0,0,,
278,86,3,完成大冒险10,10178_name,10178_miaoshu,task_rmb_icon,22,1,-1,-1,adventure,,10,10178_reward,0,0,,
279,86,3,完成大冒险50,10179_name,10179_miaoshu,task_rmb_icon,22,1,-1,-1,adventure,,50,10179_reward,0,0,,
280,86,3,完成大冒险100,10180_name,10180_miaoshu,task_rmb_icon,25,1,-1,-1,adventure,,100,10180_reward,0,0,,
281,86,3,完成大冒险500,10181_name,10181_miaoshu,task_rmb_icon,40,1,-1,-1,adventure,,500,10181_reward,0,0,,
282,86,3,完成大冒险1000,10182_name,10182_miaoshu,task_rmb_icon,40,1,-1,-1,adventure,,1000,10182_reward,0,0,,
283,87,3,使用雇佣兵10,10183_name,10183_miaoshu,task_rmb_icon,22,1,-1,-1,adventurehire,,10,10183_reward,0,0,,
284,87,3,使用雇佣兵50,10184_name,10184_miaoshu,task_rmb_icon,22,1,-1,-1,adventurehire,,50,10184_reward,0,0,,
285,87,3,使用雇佣兵100,10185_name,10185_miaoshu,task_rmb_icon,25,1,-1,-1,adventurehire,,100,10185_reward,0,0,,
286,87,3,使用雇佣兵500,10186_name,10186_miaoshu,task_rmb_icon,30,1,-1,-1,adventurehire,,500,10186_reward,0,0,,
287,87,3,使用雇佣兵1000,10187_name,10187_miaoshu,task_rmb_icon,35,1,-1,-1,adventurehire,,1000,10187_reward,0,0,,
288,88,3,完成抽蛋10,10188_name,10188_miaoshu,task_rmb_icon,1,1,-1,-1,eggall,,10,10188_reward,0,0,,
289,88,3,完成抽蛋50,10189_name,10189_miaoshu,task_rmb_icon,1,1,-1,-1,eggall,,50,10189_reward,0,0,,
290,88,3,完成抽蛋100,10190_name,10190_miaoshu,task_rmb_icon,20,1,-1,-1,eggall,,100,10190_reward,0,0,,
291,88,3,完成抽蛋500,10191_name,10191_miaoshu,task_rmb_icon,25,1,-1,-1,eggall,,500,10191_reward,0,0,,
292,88,3,完成抽蛋1000,10192_name,10192_miaoshu,task_rmb_icon,30,1,-1,-1,eggall,,1000,10192_reward,0,0,,
293,88,3,完成抽蛋5000,10193_name,10193_miaoshu,task_rmb_icon,40,1,-1,-1,eggall,,5000,10193_reward,0,0,,
294,89,3,获得宠物10,10194_name,10194_miaoshu,task_rmb_icon,1,1,-1,-1,callpetstage-x,0,10,10194_reward,0,0,,
295,89,3,获得宠物20,10195_name,10195_miaoshu,task_rmb_icon,1,1,-1,-1,callpetstage-x,0,20,10195_reward,0,0,,
296,89,3,获得宠物50,10196_name,10196_miaoshu,task_rmb_icon,20,1,-1,-1,callpetstage-x,0,50,10196_reward,0,0,,
297,89,3,获得宠物100,10197_name,10197_miaoshu,task_rmb_icon,25,1,-1,-1,callpetstage-x,0,100,10197_reward,0,0,,
298,90,3,获得A以上宠物1,10198_name,10198_miaoshu,task_rmb_icon,15,1,-1,-1,callpetrarity-x,2,1,10198_reward,0,0,,
299,90,3,获得A以上宠物5,10199_name,10199_miaoshu,task_rmb_icon,15,1,-1,-1,callpetrarity-x,2,5,10199_reward,0,0,,
300,90,3,获得A以上宠物10,10200_name,10200_miaoshu,task_rmb_icon,15,1,-1,-1,callpetrarity-x,2,10,10200_reward,0,0,,
301,91,3,获得S以上宠物1,10201_name,10201_miaoshu,task_rmb_icon,20,1,-1,-1,callpetrarity-x,3,1,10201_reward,0,0,,
302,91,3,获得S以上宠物5,10202_name,10202_miaoshu,task_rmb_icon,20,1,-1,-1,callpetrarity-x,3,5,10202_reward,0,0,,
303,92,3,获得SS以上宠物1,10203_name,10203_miaoshu,task_rmb_icon,25,1,-1,-1,callpetrarity-x,4,1,10203_reward,0,0,,
304,93,3,获得动物类宠物5,10204_name,10204_miaoshu,task_rmb_icon,15,1,-1,-1,callpettype-x,1,5,10204_reward,0,0,,
305,93,3,获得动物类宠物10,10205_name,10205_miaoshu,task_rmb_icon,15,1,-1,-1,callpettype-x,1,10,10205_reward,0,0,,
306,94,3,获得神类宠物5,10206_name,10206_miaoshu,task_rmb_icon,15,1,-1,-1,callpettype-x,5,5,10206_reward,0,0,,
307,94,3,获得神类宠物10,10207_name,10207_miaoshu,task_rmb_icon,15,1,-1,-1,callpettype-x,5,10,10207_reward,0,0,,
308,95,3,获得人物类宠物5,10208_name,10208_miaoshu,task_rmb_icon,15,1,-1,-1,callpettype-x,2,5,10208_reward,0,0,,
309,95,3,获得人物类宠物10,10209_name,10209_miaoshu,task_rmb_icon,15,1,-1,-1,callpettype-x,2,10,10209_reward,0,0,,
310,96,3,获得植物类宠物5,10210_name,10210_miaoshu,task_rmb_icon,15,1,-1,-1,callpettype-x,4,5,10210_reward,0,0,,
311,96,3,获得植物类宠物10,10211_name,10211_miaoshu,task_rmb_icon,15,1,-1,-1,callpettype-x,4,10,10211_reward,0,0,,
312,97,3,获得特异类宠物5,10212_name,10212_miaoshu,task_rmb_icon,15,1,-1,-1,callpettype-x,3,5,10212_reward,0,0,,
313,97,3,获得特异类宠物10,10213_name,10213_miaoshu,task_rmb_icon,15,1,-1,-1,callpettype-x,3,10,10213_reward,0,0,,
314,98,3,获得光属性宠物5,10214_name,10214_miaoshu,task_rmb_icon,15,1,-1,-1,callpetproperty-x,1,5,10214_reward,0,0,,
315,98,3,获得光属性宠物10,10215_name,10215_miaoshu,task_rmb_icon,15,1,-1,-1,callpetproperty-x,1,10,10215_reward,0,0,,
316,99,3,获得草属性宠物5,10216_name,10216_miaoshu,task_rmb_icon,15,1,-1,-1,callpetproperty-x,2,5,10216_reward,0,0,,
317,99,3,获得草属性宠物10,10217_name,10217_miaoshu,task_rmb_icon,15,1,-1,-1,callpetproperty-x,2,10,10217_reward,0,0,,
318,100,3,获得水属性宠物5,10218_name,10218_miaoshu,task_rmb_icon,15,1,-1,-1,callpetproperty-x,3,5,10218_reward,0,0,,
319,100,3,获得水属性宠物10,10219_name,10219_miaoshu,task_rmb_icon,15,1,-1,-1,callpetproperty-x,3,10,10219_reward,0,0,,
320,101,3,获得火属性宠物5,10220_name,10220_miaoshu,task_rmb_icon,15,1,-1,-1,callpetproperty-x,4,5,10220_reward,0,0,,
321,101,3,获得火属性宠物10,10221_name,10221_miaoshu,task_rmb_icon,15,1,-1,-1,callpetproperty-x,4,10,10221_reward,0,0,,
322,102,3,获得暗属性宠物5,10222_name,10222_miaoshu,task_rmb_icon,15,1,-1,-1,callpetproperty-x,5,5,10222_reward,0,0,,
323,102,3,获得暗属性宠物10,10223_name,10223_miaoshu,task_rmb_icon,15,1,-1,-1,callpetproperty-x,5,10,10223_reward,0,0,,
324,103,3,单次大招点击次数达到23,10224_name,10224_miaoshu,task_rmb_icon,10,1,-1,-1,ultclick-x,23,10,10224_reward,0,0,,
325,103,3,单次大招点击次数达到24,10225_name,10225_miaoshu,task_rmb_icon,10,1,-1,-1,ultclick-x,24,10,10225_reward,0,0,,
326,103,3,单次大招点击次数达到25,10226_name,10226_miaoshu,task_rmb_icon,10,1,-1,-1,ultclick-x,25,10,10226_reward,0,0,,
327,106,3,大招累计点击次数达到500,10227_name,10227_miaoshu,task_rmb_icon,10,1,-1,-1,ultclickall,,500,10227_reward,0,0,,
328,106,3,大招累计点击次数达到1000,10228_name,10228_miaoshu,task_rmb_icon,15,1,-1,-1,ultclickall,,1000,10228_reward,0,0,,
329,106,3,大招累计点击次数达到5000,10229_name,10229_miaoshu,task_rmb_icon,25,1,-1,-1,ultclickall,,5000,10229_reward,0,0,,
330,106,3,大招累计点击次数达到10000,10230_name,10230_miaoshu,task_rmb_icon,35,1,-1,-1,ultclickall,,10000,10230_reward,0,0,,
331,106,3,大招累计点击次数达到50000,10231_name,10231_miaoshu,task_rmb_icon,45,1,-1,-1,ultclickall,,50000,10231_reward,0,0,,
332,106,3,大招累计点击次数达到100000,10232_name,10232_miaoshu,task_rmb_icon,55,1,-1,-1,ultclickall,,100000,10232_reward,0,0,,
333,107,3,神话守护者达到5,10233_name,10233_miaoshu,task_rmb_icon,15,1,-1,-1,mythoenter,,5,10233_reward,0,0,,
334,107,3,神话守护者达到10,10234_name,10234_miaoshu,task_rmb_icon,15,1,-1,-1,mythoenter,,10,10234_reward,0,0,,
335,107,3,神话守护者达到50,10235_name,10235_miaoshu,task_rmb_icon,15,1,-1,-1,mythoenter,,50,10235_reward,0,0,,
336,107,3,神话守护者达到100,10236_name,10236_miaoshu,task_rmb_icon,15,1,-1,-1,mythoenter,,100,10236_reward,0,0,,
337,108,3,神话守护者通关9关1,10237_name,10237_miaoshu,task_rmb_icon,15,1,-1,-1,mythoover,,1,10237_reward,0,0,,
338,108,3,神话守护者通关9关5,10238_name,10238_miaoshu,task_rmb_icon,15,1,-1,-1,mythoover,,5,10238_reward,0,0,,
339,108,3,神话守护者通关9关10,10239_name,10239_miaoshu,task_rmb_icon,15,1,-1,-1,mythoover,,10,10239_reward,0,0,,
340,108,3,神话守护者通关9关20,10240_name,10240_miaoshu,task_rmb_icon,15,1,-1,-1,mythoover,,20,10240_reward,0,0,,
341,108,3,神话守护者通关9关50,10241_name,10241_miaoshu,task_rmb_icon,15,1,-1,-1,mythoover,,50,10241_reward,0,0,,
342,109,3,参与世界boss达到5,10242_name,10242_miaoshu,task_rmb_icon,25,1,-1,-1,boss,,5,10242_reward,0,0,,
343,109,3,参与世界boss达到10,10243_name,10243_miaoshu,task_rmb_icon,25,1,-1,-1,boss,,10,10243_reward,0,0,,
344,109,3,参与世界boss达到50,10244_name,10244_miaoshu,task_rmb_icon,25,1,-1,-1,boss,,50,10244_reward,0,0,,
345,109,3,参与世界boss达到100,10245_name,10245_miaoshu,task_rmb_icon,25,1,-1,-1,boss,,100,10245_reward,0,0,,
346,110,3,同一个时间段进行挑战5,10246_name,10246_miaoshu,task_rmb_icon,25,1,-1,-1,bossbattle,,5,10246_reward,0,0,,
347,110,3,同一个时间段进行挑战6,10247_name,10247_miaoshu,task_rmb_icon,25,1,-1,-1,bossbattle,,6,10247_reward,0,0,,
348,110,3,同一个时间段进行挑战7,10248_name,10248_miaoshu,task_rmb_icon,25,1,-1,-1,bossbattle,,7,10248_reward,0,0,,
349,110,3,同一个时间段进行挑战8,10249_name,10249_miaoshu,task_rmb_icon,25,1,-1,-1,bossbattle,,8,10249_reward,0,0,,
350,110,3,同一个时间段进行挑战9,10250_name,10250_miaoshu,task_rmb_icon,25,1,-1,-1,bossbattle,,9,10250_reward,0,0,,
351,110,3,同一个时间段进行挑战10,10251_name,10251_miaoshu,task_rmb_icon,25,1,-1,-1,bossbattle,,10,10251_reward,0,0,,
352,111,3,世界boss排名50,10252_name,10252_miaoshu,task_rmb_icon,25,1,-1,-1,bossrank-x,50,1,10252_reward,0,0,,
353,111,3,世界boss排名20,10253_name,10253_miaoshu,task_rmb_icon,25,1,-1,-1,bossrank-x,20,1,10253_reward,0,0,,
354,111,3,世界boss排名10,10254_name,10254_miaoshu,task_rmb_icon,25,1,-1,-1,bossrank-x,10,1,10254_reward,0,0,,
355,111,3,世界boss排名3,10255_name,10255_miaoshu,task_rmb_icon,25,1,-1,-1,bossrank-x,3,1,10255_reward,0,0,,
356,111,3,世界boss排名1,10256_name,10256_miaoshu,task_rmb_icon,25,1,-1,-1,bossrank-x,1,1,10256_reward,0,0,,
357,112,3,世界boss单次伤害量100000,10257_name,10257_miaoshu,task_rmb_icon,25,1,-1,-1,bossdamage-x,100000,1,10257_reward,0,0,,
358,112,3,世界boss单次伤害量200000,10258_name,10258_miaoshu,task_rmb_icon,25,1,-1,-1,bossdamage-x,200000,1,10258_reward,0,0,,
359,112,3,世界boss单次伤害量500000,10259_name,10259_miaoshu,task_rmb_icon,25,1,-1,-1,bossdamage-x,500000,1,10259_reward,0,0,,
360,112,3,世界boss单次伤害量1000000,10260_name,10260_miaoshu,task_rmb_icon,25,1,-1,-1,bossdamage-x,1000000,1,10260_reward,0,0,,
361,113,3,facebook分享达到1,10261_name,10261_miaoshu,task_rmb_icon,1,1,-1,-1,sharefb,,1,10261_reward,0,0,,
362,113,3,facebook分享达到5,10262_name,10262_miaoshu,task_rmb_icon,1,1,-1,-1,sharefb,,5,10262_reward,0,0,,
363,113,3,facebook分享达到10,10263_name,10263_miaoshu,task_rmb_icon,1,1,-1,-1,sharefb,,10,10263_reward,0,0,,
364,113,3,facebook分享达到20,10264_name,10264_miaoshu,task_rmb_icon,1,1,-1,-1,sharefb,,20,10264_reward,0,0,,
365,113,3,facebook分享达到50,10265_name,10265_miaoshu,task_rmb_icon,1,1,-1,-1,sharefb,,50,10265_reward,0,0,,
366,114,3,竞技场购买点数达到1,10266_name,10266_miaoshu,task_rmb_icon,1,1,-1,-1,buyarenapoint,,1,10266_reward,0,0,,
367,114,3,竞技场购买点数达到5,10267_name,10267_miaoshu,task_rmb_icon,1,1,-1,-1,buyarenapoint,,5,10267_reward,0,0,,
368,114,3,竞技场购买点数达到10,10268_name,10268_miaoshu,task_rmb_icon,1,1,-1,-1,buyarenapoint,,10,10268_reward,0,0,,
369,114,3,竞技场购买点数达到20,10269_name,10269_miaoshu,task_rmb_icon,1,1,-1,-1,buyarenapoint,,20,10269_reward,0,0,,
370,114,3,竞技场购买点数达到50,10270_name,10270_miaoshu,task_rmb_icon,1,1,-1,-1,buyarenapoint,,50,10270_reward,0,0,,
371,115,3,宠物技能点购买达到1,10271_name,10271_miaoshu,task_rmb_icon,1,1,-1,-1,buyskillpoint,,1,10271_reward,0,0,,
372,115,3,宠物技能点购买达到5,10272_name,10272_miaoshu,task_rmb_icon,1,1,-1,-1,buyskillpoint,,5,10272_reward,0,0,,
373,115,3,宠物技能点购买达到10,10273_name,10273_miaoshu,task_rmb_icon,1,1,-1,-1,buyskillpoint,,10,10273_reward,0,0,,
374,115,3,宠物技能点购买达到20,10274_name,10274_miaoshu,task_rmb_icon,1,1,-1,-1,buyskillpoint,,20,10274_reward,0,0,,
375,115,3,宠物技能点购买达到50,10275_name,10275_miaoshu,task_rmb_icon,1,1,-1,-1,buyskillpoint,,50,10275_reward,0,0,,
376,116,3,点亮的宠物头像达到5,10276_name,10276_miaoshu,task_rmb_icon,1,1,-1,-1,head,,5,10276_reward,0,0,,
377,116,3,点亮的宠物头像达到10,10277_name,10277_miaoshu,task_rmb_icon,1,1,-1,-1,head,,10,10277_reward,0,0,,
378,116,3,点亮的宠物头像达到20,10278_name,10278_miaoshu,task_rmb_icon,1,1,-1,-1,head,,20,10278_reward,0,0,,
379,116,3,点亮的宠物头像达到50,10279_name,10279_miaoshu,task_rmb_icon,1,1,-1,-1,head,,50,10279_reward,0,0,,
