#TEXT,TEXT,TEXT
id,chinese,english
speech_blt_24_6,你们别说话了，手机又有反应了，求救的人就在前面。,You two can discuss this later. Look! The phone is acting up again. The distress signal is coming from just ahead!
speech_blt_24_7,啊……得救了，还以为会被这些妖怪吃了……,"You've saved me!! Boy, I thought I was going to be eaten alive by those monsters…"
speech_blt_24_8,谢谢你们，我是阿曼达,"Yes, much appreciated! I am Amanda."
speech_blt_24_9,阿曼达？！你是那个著名的插画师？！画河童漫画的那个？,Amanda?! Aren't you that famous artist? The one who makes that Kappa manga?
speech_blt_24_10,呃，是我，多谢你救了我，你也有这个手机？,"Uh, yeah, that's me. Thanks for the rescue! Oh… So you also have one of these phones?"
speech_blt_24_11,是呀，一个神秘的老头给我的。,"Yeah, some mysterious old guy gave it to us."
speech_blt_24_12,我的是读者寄来的匿名礼物，没想到在这里派上了用场。,I received mine in a package from an anonymous reader. I didn't expect that it would end up working here.
speech_blt_24_13,河童的代行者，这里太危险了，有什么话一会再说,"Kappa Keeper, it's very dangerous here. We can discuss these things later…"
speech_blt_25_1,喂你们等等，还有好多妖怪被捉到了这个神社里面,"Hey, wait you guys! There are still lots of monsters trapped inside the shrine."
speech_blt_25_2,妖怪被捉怎么回事，我们不是已经把黑龙干掉了吗,How could monsters get trapped there? Didn't we already defeat that Black Dragon?
speech_blt_25_3,最近似乎有很多妖怪平白无故的失踪了,Recently there have been many monsters mysteriously disappearing.
speech_blt_25_4,失踪？是不是回异界了,Disappearing? Are you sure they didn't just return to Mythos?
speech_blt_25_5,根本不是的，我的朋友就失踪了，也没有回异界,"No, no they're really disappearing. A friend of mine is missing now, and I know for sure that she didn't return to Mythos."
speech_blt_25_6,似乎妖怪的失踪是一个神秘组织抓走的，我们根据线索来到这个神社,It seems that there is a mysterious organization behind the disappearance of these monsters. We followed the clues right to this shrine.
speech_blt_25_7,（神秘组织……不会跟那个神秘老人有什么关系吧）,(Mysterious organization… I wonder if that mysterious old man we ran into earlier could have anything to do with it?)
speech_blt_25_8,这个神社可能就是神秘组织的据点，我们要小心,This shrine could very well be the hideout for that mysterious organization. We should be careful.
speech_blt_26_1,你们真厉害，刚才我们就是被神社里的幻术困住，你们竟然没事,"Wow, you guys are awesome! We were just now trapped by illusions in the shrine. I'm glad we made it in one piece."
speech_blt_26_2,幻术？什么幻术，我怎么没感觉到……,Illusions? What illusions? I didn't see anything…
speech_blt_26_3,咦，小狐狸，这里有你的雕像！,"Hey, look little fox, it's a statue of you!"
speech_blt_26_4,我的雕像？等等，我好像想起什么了……这里，好像是我们家族在人界的栖息地？,"A statue? Wait, this reminds me of something... This place seems to be the habitat of our family here in the real world?"
speech_blt_26_5,怪不得你不会被这里的幻术控制,No wonder you're not affected by the illusions.
speech_blt_27_1,小心，有妖怪过来了！咦？他们好像被控制了？,"Careful, more monsters are coming! And it seems that they are being somehow controlled?"
speech_blt_28_1,叽叽！,Squeak squeak!
speech_blt_28_2,这是什么，好恶心！,"Eww, what is this? Disgusting!"
speech_blt_28_3,好像就是他们控制了这些妖怪,It seems it was them who were controlling the monsters.
speech_blt_28_4,这种妖精我从未见过……难道……这是人造的，有人在故意制造妖怪！,I have never seen this kind of creature before. They appear to be manmade. Could it be… Someone is intentionally creating monsters!
speech_blt_28_5,叽叽！,Squeak squeak!
speech_blt_28_6,啊啊啊他们聚集到那颗树上了！那棵树也被他们控制了！,Ahhh! More are gathering in that tree! The tree is also being controlled by them!
speech_blt_28_7,终于处理了这些烦人的妖精，如果这是人造的妖精，那么黑暗组织绑架其他的妖怪，很可能就是为了制造妖精！,"Ugh, finally done with those pesky little creatures. If they are manmade, then it is possible that the monsters being kidnapped are being used to make them!"
speech_blt_28_8,啊！那龙女她……,Ah! That Dragon Girl! She…
speech_blt_28_9,这里还没有他们的线索，这些混蛋肯定藏在了其他的地方，可恶！,There are no other clues here. These jerks are definitely hiding out somewhere else.
speech_blt_28_10,这个树……不是一般的树……,This tree is no ordinary tree!
speech_blt_28_11,嗯？,Huh?
speech_blt_28_12,这是世界树的幼苗，这棵树的内部还有空间！,"This is a World Tree seedling. Look, it's hollow inside."
speech_blt_31_1,小狐狸干得漂亮！没想到树里还有这么大的森林,Good job little fox! I would have never guessed that inside the tree lies a huge forest!
speech_blt_31_2,世界树本来就是孕育世界的神奇生物，成年的世界树可以支撑起一个世界，这个幼年的世界树中有这么大的空间完全不奇怪,"The World Tree was originally the magical creature that conceived the world. A fully grown World Tree can support an entire world, it's no wonder that this young sapling has so much space inside."
speech_blt_31_3,这里，有龙女的气息！,This place reeks of Dragon Girl.
speech_blt_31_4,这么说那些被捉走的妖怪果然在这个树洞里！,That means that the kidnapped mosters must be inside this tree!
speech_blt_32_1,这里如果是那个黑暗组织的巢穴，那么戒备肯定森严，我们要小心。,"If this is the lair of that dark organization, then that means it should be guarded. Proceed with caution."
speech_blt_32_2,小狐狸，你们去做诱饵引开那些守卫，我趁机去救人怎么样？,"Little fox, go buy us some time by distracting the guards. In the meantime, we'll go and save as many as we can."
speech_blt_32_3,诱……诱饵！,Dis… Distract the guards??
speech_blt_32_4,这个确实是比较快的方案了，只要小心的话不会有什么问题。,"I know it's hasty plan, but it should work as long as we're all careful."
speech_blt_33_1,喂喂……还要往前走吗，感觉要被他们发现了……,"Wait, wait! Do we still need to go any further? Don't you think we'll be spotted?"
speech_blt_33_2,别害怕，只要引开落新妇，就算是完成任务了,"Don't worry, we just need to lure out Nephila and are job here will be done."
speech_blt_34_1,啊啊啊，蜘蛛！好讨厌！,"Ahhh, spiders!! I hate spiders!!"
speech_blt_34_2,嘘……小点声，小心被……,Shhh… Keep it down! We don't want to be…
speech_blt_34_3,坏了！果然被发现了，只能蛮干了！,"Oh no! We've been spotted! Ok guys, get ready to fight!"
speech_blt_35_1,干的不错吗，小狐狸,"Not bad, little fox!"
speech_blt_35_2,……都怪这个胆小鬼，差点连命都没了……,It's all this sissy's fault... We almost didn't make it back there…
speech_blt_35_3,谁是胆小鬼！女孩子怕蜘蛛怎么了！还那么大一只！,Who are you calling a sissy? Girls are afraid of spiders. So what?! (and it was a big one too…)
speech_blt_35_4,嘘……小点声……别再引来怪物……,"Ok, ok… Just keep your voice down. We don't want to end up getting caught again…"
speech_blt_35_5,前面就是关押妖怪的地方了吧……我们快去救人吧。,Just ahead is where they are keeping the monsters… Let's go save them!
speech_blt_36_1,哈哈哈，欢迎来到森之牢狱！,"Hahaha, welcome to the forest! Or should I say… Prison!!!"
speech_blt_36_2,你就是绑架妖怪的始作俑者吗！,So you are the one behind all the monster kidnappings!
speech_blt_36_3,绑架，不要说得那么难听，我只是让这些异界逃来的可怜虫变得更加强大。,Kidnapping? It sounds bad when you put it that way… I was only just helping these worthless Mythos escapees to become stronger.
speech_blt_36_4,混蛋！你别想跑！,You bastard! Don't even think of running!
speech_blt_36_5,跑？我怎么会跑？盛大的欢迎宴会才刚刚开始。,Running? Why would I run? Why the welcoming banquet has only just begun!
speech_blt_36_6,啊，那是龙女！她……她也被控制了！,"Ah, Dragon Girl! She… She is being controlled!"
speech_blt_36_7,呵呵，你能对昔日的朋友下手吗？,Ahaha! Seeing old friends reunited always brings so much emotion... I'll leave you guys to catch up. Hahaha
speech_blt_37_1,龙女……你没事吧！,Dragon Girl… Are you ok?!
speech_blt_37_2,别担心，他只是妖力用尽晕了过去。,"Don't worry, her powers have been drained, that's all."
speech_blt_37_3,可恶，怎么才能把她从控制中救出来！,"Damn, how do we save her from being controlled!"
speech_blt_37_4,控制……对了！你快使用照妖镜！,Controlled… Oh that's right! Use the Mytho Lens!
speech_blt_37_5,嗯？,Huh?
speech_blt_37_6,对！你用照妖镜能够看到的，那些控制龙女的妖精的弱点。,Right! You can use the Mytho lens to see the weakpoints of the creatures controlling Dragon Girl.
speech_blt_38_1,怎……怎么可能！你到底是谁，你为什么能够击败这些妖精！,How… How could it be? Who are you! And how are you able to defeat my minions!
speech_blt_38_2,不…呵呵…不管你是谁，都不能阻止我，阻止组织！,"But it matters not… Haha! Whoever who you may be, you cannot stop me. You cannot stop our plan!"
speech_blt_38_3,我要让你看看，美杜莎的代行者的厉害！,It's time for you to see the power of Medusa's keeper!
speech_blt_38_4,没想到这个人夺取了这么多妖怪的能力！,I had no idea that this person had stolen the power of so many monsters!
speech_blt_38_5,如果还有妖怪来到人界，一定还会被这个黑暗组织盯上……,"If monsters keep coming to the real world, for sure they will just keep being caught by these guys…"
speech_blt_38_6,说起来，到底异界发生了什么，为什么妖怪会来到人界？,So what exactly happened on Mythos? Why are so many monsters coming to the real world?
speech_blt_38_7,………………,…
speech_blt_38_8,我们去异界看个清楚吧,Why don't we go to Mythos and you can see for ourselves?
speech_blt_38_9,………………,…
speech_blt_38_10,九尾？,9-Tails?
speech_blt_38_11,…………好吧，不过回到异界唯一的办法就是房间里的传送门了,Alright… But the only way back to Mythos is through the portal in the bedroom.
speech_blt_41_1,这里是哪里？,Where is this?
speech_blt_41_2,啊！为什么传到了这么讨厌的地方！,Ah! How did we end up here?!
speech_blt_41_3,这里是异界七大国度的火之国……传送门不稳定，这里离我们的目的地还很远,"This is the Fire Kingdom, one of the seven  kingdoms of Mythos… It seems our portal isn't entirely stable. This is pretty far off from where we had intended to go."
speech_blt_41_4,我怎么感觉身体不太舒服,Ughhh… I don't feel so well.
speech_blt_41_5,因为穿过了屏障，人类也会被屏障削弱，就像妖怪去人界的时候一样，在这里千万不要轻举妄动,"It's because you passed through the barrier. Humans are also weakened by the barrier, just like when monsters come to the real world. We need to be on our guard here."
speech_blt_41_6,火之国的统治者是工匠之神，是个十分可怕的存在……,The leader of Fire Kingdom is the God of Craft…... One scary dude…
speech_blt_42_1,热死了……我感觉我要化掉了……,"It's so hot, I think I'm melting…"
speech_blt_42_2,我也是……感觉要干枯了……,Me too… I'm about to dry up…
speech_blt_42_3,整个火之国都是建立在一个巨大的火山中……在这里生活的全是一些喜爱火炎的神怪,All of the Fire Kingdom is located within one massive volcano. The monsters that exist here tend to love fire and flames.
speech_blt_42_4,啊……前面好像有一座大雪山~你们看到没？,"Ah, but what is that big snowy mountain that lies just ahead. Do you see it too?"
speech_blt_42_5,好棒……大雪山……,Oh nice… A big snowy mountain…
speech_blt_42_6,喂喂……已经出现海市蜃楼的幻觉了吗……,Hey! Already seeing mirages huh?
speech_blt_42_7,振作呀！,Get yourselves together!
speech_blt_43_1,再往前走，是火鸟的栖息地了,Just a little further is the Firebird habitat.
speech_blt_43_2,火鸟！,Firebird?!
speech_blt_43_3,是呀，因为火鸟的能力是涅槃，可以浴火重生，所以他们一遇到不开心的事就自焚了，是一群丧心病狂的纵火犯,"Yeah, because Firebird's ability is Nirvana, it can be reborn from the ashes. So the moment she encounters anything unfavorable, she burns herself… Like a group of crazy arsonists…"
speech_blt_43_4,纵火犯……,Pyromaniacs is more like it…
speech_blt_43_5,总之我们还是离他们远点比较好……,"Overall, it's best to keep our distance from her…"
speech_blt_44_1,前面是大天狗的住处了，听说他是一个盲人，却拥有很强大的占卜能力呢~,"Just ahead is where Tengu lives. It's said that he's blind, but possesses divination powers."
speech_blt_44_2,我要去找他算算我的恋爱运~,Oh I should talk to him about my luck with finding love!
speech_blt_44_3,说到恋爱你神采奕奕，完全不像是被热晕了的样子了呢……,"Now you're thinking about finding love! Hey, what happened to that look of heat stroke you had a moment ago…"
speech_blt_44_4,哼，要你管！,"Hmph, that's none of your business!"
speech_blt_44_5,盲人算命，百试百灵。,"Blind fortune teller, sounds pretty accurate."
speech_blt_44_6,哇！果然有大天狗！快帮我占卜！,Wow! It is Tengu after all! Quick tell my fortune!
speech_blt_44_7,嗯，这位小姐，你的面色很差呢，或许会有大灾难……,Yes. This girl… I can see from your poor facial complexion… A great catastrophe is coming for you…
speech_blt_44_8,你一个瞎子怎么看出她的面色的？,How could a blind man see someone's complexion? And so fast…
speech_blt_44_9,…………………………,…
speech_blt_44_10,…………………………,…
speech_blt_44_11,…………………………,…
speech_blt_44_12,啊……哈哈……老夫身体不适，今天就不占卜了……,"Ah, well… My wife is not feeling well, so no more fortunes today."
speech_blt_44_13,别想跑！,"Hey, don't think of running!"
speech_blt_44_14,喂喂……别打了！我错了还不行吗！扮演瞎子只是为了让占卜更可信啊……,"Hey, take it easy. No need to fight, hehe! Ok so I was all a lie... I just pretend to be blind to make my fortunes more believable…"
speech_blt_44_15,哼，没想到你是这样的瞎子，快说火神殿怎么走,"Hmph, I never would have guessed you were like this. Just tell us how to get to the  Ember Palace."
speech_blt_44_16,你们要去找工匠之神？过了这片山谷，前面就是了。,"You guys want to go find the God of Craft? Cross this valley, and then it's just ahead."
speech_blt_44_17,那好，我们走了,"Ok then, off we go!"
speech_blt_44_18,小姑娘……,"Oh, miss…"
speech_blt_44_19,嗯？,Huh?
speech_blt_44_20,嗯……算了没事……你回到故乡的时候千万要小心……,Ah forget it… Just be careful when you return to your hometown.
speech_blt_44_21,？,?
speech_blt_45_1,按照大天狗所说，出了前面的山谷就应该能看到火神殿了。,"According to Tengu, we should be able to see the Ember Palace once we get out the valley."
speech_blt_46_1,距离火神殿还有一段路,We still have a ways to go before we reach the Ember Palace.
speech_blt_46_2,喂喂，九尾，打底异界发生了什么，为什么你们会到人界去呢？,"Hey, 9-Tails! So what exactly happened in Mythos. Why did you guys ever want to come to the real world?"
speech_blt_46_3,…………你到了就知道了,You'll understand when we get there.
speech_blt_47_1,这里就是火神殿的前面了，不出意外的话，会有伊芙利特守卫在这里，我们要小心。,"This is the front of Ember Palace. If we avoid any other problems, there should be Ifrit guards here. We should be careful."
speech_blt_48_1,前面马上就要进入火神殿了,Ok the entrance to the palace should be just ahead.
speech_blt_48_2,工匠之神，到底是个什么样子的人？,So what kind of creature is the God of Craft exactly?
speech_blt_48_3,工匠之神十分可怕……总之你见到的时候千万不要乱说话,Absolutely terrifying… Just don't say anything to upset him once we meet him.
speech_blt_48_4,诶？你们是来找我的吗？,Huh? You are here to see me?
speech_blt_48_5,工！工匠之神大人！,God…..God of Craft!
speech_blt_48_6,诶？！这是工匠之神？这明明是个小孩子呀！,What? This is the God of Craft!? This is obviously just a little kid!
speech_blt_48_7,住！住嘴！工匠之神大人！他什么也没说！,"Stop! Be quiet! Oh God…..God of Craft!! Ignore him, he's doesn't really have his marbles together you know…"
speech_blt_48_8,呐？你就是工匠之神，好可爱，快放我们通过火之国吧。,So you are the God of Craft. A real cutie! Now can you help us cross the Fire Kingdom?
speech_blt_48_9,大……大姐姐……好可怕……,Big… big girl… So scary!!
speech_blt_48_10,啊啊啊啊不好了！,"Uh oh, not good!!!"
speech_blt_48_11,？,???
speech_blt_48_12,工匠之神一害怕的时候就会大哭，一大哭的时候就会释放吞噬天地的爆炎之力,"As soon as God of Craft is scared, he will cry. Once he starts crying, he releases his powers, engulfing everything around him in flames!"
speech_blt_48_13,呜呜……好可怕……哇哇哇！！！,So… SCARY!!! Waaaaaa!!!!
langren5hide_lcuff,猜猜我在哪,Find me
langren5hide_rcuff,猜猜我在哪,Find me
langren5normal1_body,默认,Default
langren5normal1_lcuff,提高攻击，降低速度,Increase Attack，decrease Speed
langren5normal1_rcuff,提高攻击，降低速度,Increase Attack，decrease Speed
mengyan5hide_head,猜猜我在哪,Find me
mengyan5normal_body,默认,Default
mengyan5normal_head,弱点,Weakpoint
xiaochou3hide_weapon,猜猜我在哪,Find me
xiaochou3normal1_body,默认,Default
xiaochou3normal1_weapon,提高智力,Increase Intelligence
bingyan3hide_head,猜猜我在哪,Find me
bingyan3hide_larm,猜猜我在哪,Find me
bingyan3hide_rarm,猜猜我在哪,Find me
bingyan3normal_body,默认,Default
bingyan3normal_head,默认,Default
bingyan3normal_larm,默认,Default
bingyan3normal_rarm,默认,Default
bingyan3normal_head1,弱点,Weakpoint
bingyan3normal_larm1,弱点,Weakpoint
bingyan3normal_rarm1,弱点,Weakpoint
sheshou3hide_weapon,猜猜我在哪,Find me
sheshou3normal1_body,默认,Default
sheshou3normal1_weapon,提高力量,Increase Strength
huoniao3hide_ltail,猜猜我在哪,Find me
huoniao3hide_mtail,猜猜我在哪,Find me
huoniao3hide_rtail,猜猜我在哪,Find me
huoniao3normal_body,默认,Default
huoniao3normal_ltail,让自己眩晕,Make self dizzy
huoniao3normal_mtail,让自己眩晕,Make self dizzy
huoniao3normal_rtail,让自己眩晕,Make self dizzy
wendige3hide_lhorn,猜猜我在哪,Find me
wendige3hide_rhorn,猜猜我在哪,Find me
wendige3hide_heart,猜猜我在哪,Find me
wendige3normal1_body,默认,Default
wendige3normal1_lhorn,让自己眩晕,Make self dizzy
wendige3normal1_rhorn,让自己眩晕,Make self dizzy
wendige3normal1_heart,弱点,Weakpoint
dujiaoshou5hide_horn,猜猜我在哪,Find me
dujiaoshou5hide_lwing,猜猜我在哪,Find me
dujiaoshou5hide_rwing,猜猜我在哪,Find me
dujiaoshou5normal_body,默认,Default
dujiaoshou5normal_horn,添加驱散效果,Adds a dispel effect
dujiaoshou5normal_lwing,提高速度,Increase Speed
dujiaoshou5normal_rwing,提高速度,Increase Speed
anpusha5hide_heart,猜猜我在哪,Find me
anpusha5normal1_body,默认,Default
anpusha5normal1_heart,添加减益效果,Adds a debuff effect
ifrit5hide_lleg,猜猜我在哪,Find me
ifrit5hide_rleg,猜猜我在哪,Find me
ifrit5hide_stone,猜猜我在哪,Find me
ifrit5normal_body,默认,Default
ifrit5normal_lleg,附加dot,Increases DOT effect
ifrit5normal_rleg,附加dot,Increases DOT effect
ifrit5normal_stone,提高力量,Increase Strength
nvyao5hide_mask,猜猜我在哪,Find me
nvyao5hide_head,猜猜我在哪,Find me
nvyao5hide_lsoul,猜猜我在哪,Find me
nvyao5hide_rsoul,猜猜我在哪,Find me
nvyao5normal_body,默认,Default
nvyao5normal_mask,保护弱点,Protect Weakpoint
nvyao5normal_head,弱点,Weakpoint
nvyao5normal_lsoul,提供重生效果,Increases revive effect
nvyao5normal_rsoul,提供重生效果,Increases revive effect
weitianshi5hide_aura,猜猜我在哪,Find me
weitianshi5normal1_body,默认,Default
weitianshi5normal1_aura,提供禁止回血效果,Inhibits HP regen
saibulesi5hide_lhead,猜猜我在哪,Find me
saibulesi5hide_mhead,猜猜我在哪,Find me
saibulesi5hide_rhead,猜猜我在哪,Find me
saibulesi5normal_body,默认,Default
saibulesi5normal_lhead,提高大招连击次数,Increase Number of Strikes per turn
saibulesi5normal_mhead,提高大招连击次数,Increase Number of Strikes per turn
saibulesi5normal_rhead,提高大招连击次数,Increase Number of Strikes per turn
change5hide_rabbit,猜猜我在哪,Find me
change5hide_necklace,猜猜我在哪,Find me
change5normal_body,默认,Default
change5normal_rabbit,最好不要碰它,Don't touch it
change5normal_necklace,提升智力,Increase Intelligence
Yimier3hide_lwing,猜猜我在哪,Find me
Yimier3hide_rwing,猜猜我在哪,Find me
Yimier3hide_bone,猜猜我在哪,Find me
Yimier3hide_skull,猜猜我在哪,Find me
yimiernormal_body,默认,Default
yimiernormal_lwing,提升攻击,Increases attack effect
yimiernormal_rwing,提升攻击,Increases attack effect
yimiernormal_bone,提升攻击,Increases attack effect
yimiernormal_skull,提升攻击,Increases attack effect
karong5hide_orb,猜猜我在哪,Find me
karong5hide_body,猜猜我在哪,Find me
karong5hide_leftarm,猜猜我在哪,Find me
karong5hide_rightarm1,猜猜我在哪,Find me
karong5normal_girl,默认,Default
karong5normal_orb,保护卡戎,Protect Charon
karong5normal_body,默认,Default
karong5normal_leftarm,提高智力,Increase Intelligence
karong5normal_rightarm1,提高力量,Increase Strength
bosschaoxue52Mengyan5wp01,胸,Body
bosschaoxue52Mengyan5wp02,灵魂之源,Soul Source
bosschaoxue54Bingyan3wp01,胸,Body
bosschaoxue54Bingyan3wp02,头,Head
bosschaoxue54Bingyan3wp03,左臂,Left Arm
bosschaoxue54Bingyan3wp04,右臂,Right Arm
bosschaoxue54Bingyan3wp05,头,Head
bosschaoxue54Bingyan3wp06,左臂,Left Arm
bosschaoxue54Bingyan3wp07,右臂,Right Arm
bosschaoxue55Sheshou3wp01,胸,Body
bosschaoxue55Sheshou3wp02,武器,Weapon
bosschaoxue56Huoniao3wp01,胸,Body
bosschaoxue56Huoniao3wp02,左羽毛,Left Feather
bosschaoxue56Huoniao3wp03,中羽毛,Mid Feather
bosschaoxue56Huoniao3wp04,右羽毛,Right Feather
bosschaoxue57Wendige3wp01,胸,Body
bosschaoxue57Wendige3wp02,左角,Left Horn
bosschaoxue57Wendige3wp03,右角,Right Horn
bosschaoxue57Wendige3wp04,心脏,Heart
bossminghe61Dujiaoshou5wp01,胸,Body
bossminghe61Dujiaoshou5wp02,角,Horn
bossminghe61Dujiaoshou5wp03,左翅膀,Left Wing
bossminghe61Dujiaoshou5wp04,右翅膀,Right Wing
bossminghe62Anpusha5wp01,胸,Body
bossminghe62Anpusha5wp02,心,Heart
bossminghe63Ifrit5wp01,胸,Body
bossminghe63Ifrit5wp02,左裤脚,Left Trousers
bossminghe63Ifrit5wp03,右裤脚,Right Trousers
bossminghe63Ifrit5wp04,武器,Weapon
bossminghe64Nvyao5wp01,胸,Body
bossminghe64Nvyao5wp02,面罩,Mask
bossminghe64Nvyao5wp03,头,Head
bossminghe64Nvyao5wp04,左魂器,Left Soul
bossminghe64Nvyao5wp05,右魂器,Right Soul
bossminghe65Weitianshi5wp01,胸,Body
bossminghe65Weitianshi5wp02,光环,Aura
bossminghe66Saibulesi5wp01,胸,Body
bossminghe66Saibulesi5wp02,左头,Left Head
bossminghe66Saibulesi5wp03,中头,Mid Head
bossminghe66Saibulesi5wp04,右头,Right Head
bossminghe67Change5wp01,胸,Body
bossminghe67Change5wp02,兔子,Rabbit
bossminghe67Change5wp03,吊坠,Pendant
bosschaoxue58Yimier3wp01,胸,Body
bosschaoxue58Yimier3wp02,左翅膀,Left Wing
bosschaoxue58Yimier3wp03,右翅膀,Right Wing
bosschaoxue58Yimier3wp04,骨盘,Bone
bosschaoxue58Yimier3wp05,头骨,Skull
bossminghe68Karong5wp01,女孩,Girl
bossminghe68Karong5wp02,宝石,Gem
bossminghe68Karong5wp03,身体,Body
bossminghe68Karong5wp04,左爪,Left Claw
bossminghe68Karong5wp05,右爪,Right Claw
bosssiwangtaDatiangou4wp04,面具,Mask
bosssiwangtaDatiangou4wp05,脸,Face
datiangou4hide_mask,猜猜我在哪,Find me
datiangou4hide_head,猜猜我在哪,Find me
datiangou4normal_mask,保护弱点,Protect Weakpoint
datiangou4normal_head,弱点,Weakpoint
speech_blt_51_1,这里就是你的雪之国吗？,So this is your Snow Kingdom?
speech_blt_51_2,是呀，可是，感觉好像有些不对……,"Yes, this is it. But something doesn't seem right..."
speech_blt_51_3,哪里不对？,Huh? What do you mean?
speech_blt_51_4,我不知道，雪的感觉跟之前不一样了……,"I'm not sure, it just seems the snow is different somehow…"
speech_blt_51_5,那是…狼人！？雪之国应该没有狼人的！,Is that a… Werewolf! The Snow Kingdom shouldn't have Werewolves!
speech_blt_51_6,他扑过来了！,He's coming straight for us!
speech_blt_52_1,雪之国……一定发生了什么……,Snow Kingdom… Something must have happened…
speech_blt_52_2,出现了不该出现在这里的妖怪，这到底是怎么回事,"Monsters that shouldn't be here appearing suddenly, I wonder what's going on."
speech_blt_53_1,前面那个妖怪是梦魇，我们要小心别被他拖进梦里！,The monster just ahead is a Bangungot. Be careful not to be dragged into his dream!
speech_blt_53_2,狼人…梦魇…,Werewolves… Bangungots…
speech_blt_54_1,在前面就是我的行宫了，我被卷到人界的时候正在喝茶……,Just ahead is one of my palaces. I remember I was just there drinking tea before being swept away to the real world…
speech_blt_54_2,呼，那么说到这里应该安全些了……,"Whew, so it should be safer there, right?"
speech_blt_54_3,行宫中留着我的雪人守卫，那些外来的家伙根本进不来,"With the snowman guards inside my palace, those monsters from the outside shouldn't be able to get in."
speech_blt_54_4,雪人……守卫，你不会是说对面那个家伙吧……,Snowman… Guards… You mean those guys over there?
speech_blt_54_5,是呀~小雪人，我回来啦~咦……小雪人？,"Yeah! Hey little snowmen, I'm back! Huh? Little snowmen?"
speech_blt_54_6,快闪开！他攻过来了！,Watch out! It's attacking!
speech_blt_54_7,小雪人…为什么不认识我了……,Why don't the snowmen recognize me?
speech_blt_54_8,这个事很诡异……雪人的情况，好像我们在森之国看到的那些被控制的妖怪一样,This is all very strange… It seems like the snowmen are being controlled just like those monsters in the Forest Kingdom.
speech_blt_54_9,你是说…也有坏人来到了雪之国？,Are you saying that evil has also come to the Snow Kingdom?
speech_blt_54_10,雪之国的镇守者在哪里，看来我们还是需要去提醒一下。,Where is the defender of the Snow Kingdom? It seems we need to go remind him what to do!
speech_blt_54_11,你是说小冰龙吗，他的行宫离这里还很远。,You mean the Ice Dragon? His palace is still far from here.
speech_blt_55_1,小冰龙平时都躲着不见人，路上都是他的守卫，我们要小心。,"The Ice Dragon usually keeps himself hidden away from people, and these monsters watching the way are all his guards. We should keep an eye out."
speech_blt_55_2,要小心她的弓箭，很厉害的。,"Be careful of her arrows, they pack quite a punch."
speech_blt_56_1,冰鸟的尾巴是它的法力源泉，可以尝试去击破。,The Ice Bird's tail is her source of power. You can try attacking it.
speech_blt_57_1,咦？这家伙的角有些奇怪……,Huh? The horns on this one are a little strange…
speech_blt_58_1,前面就是小冰龙的行宫了,The Ice Dragon's palace is just up ahead.
speech_blt_58_2,我们要小心，没准敌人已经到了这里,"We should proceed with caution, the enemy could be upon us before we even know it."
speech_blt_58_3,小冰龙~大事不好啦，有一群妖怪闯进了……,"Ice Dragon! Something has gone wrong, a group of monsters have invaded…"
speech_blt_58_4,住口！,Silence!
speech_blt_58_5,嗯？小冰龙？,Huh? Ice Dragon?
speech_blt_58_6,可恨的外来者，你休想侵占雪之国！,You outsiders! You'll never invade the Snow Kingdom!
speech_blt_58_7,小冰龙？你不认识我了？,Ice Dragon? Don't you remember me?
speech_blt_58_8,他好像神智有些混乱……,He seems to be confused…
speech_blt_58_9,谁也别想前进一步！！,Not one step closer!
speech_blt_58_10,坏了，他更疯狂了！,"Uh oh, now he's even more crazy!"
speech_blt_58_11,……,…
speech_blt_58_12,你们快走，在他的身后就是通往下一个国度的入口。,You guys should go. Just behind him is the gateway to the next kingdom.
speech_blt_58_13,你呢？,What about you?
speech_blt_58_14,我来拦住小冰龙，怎么说我也是这个雪之国的国王呢。,"I'll stop the Ice Dragon, after all I am the ruler of the Snow Kingdom."
speech_blt_58_15,没时间了！你们快走！,There's no time! Go!!!
speech_blt_58_16,好……,Alright…
speech_blt_58_17,谁也别想破坏冰雪女王的国度！！！,No one could destroy the kingdom of Queen Chione!!
speech_blt_58_18,小冰龙……够了……你已经足够努力了……我就在这里……,Ice Dragon… Enough!! You have already done enough… I am here…
speech_blt_58_19,啊啊啊啊啊,Ahhhhhh!!!!
speech_blt_61_1,这里是什么地方，怎么这么暗……,Where are we? It's so dark…
speech_blt_61_2,这里是死亡之国……,This is the Death Kingdom…
speech_blt_61_3,死……亡之国？我死了？,Death… Kingdom? Did I die???
speech_blt_61_4,你想多了……死亡之国也只不过是异世界的一个国度而已,Don't be silly… The Death Kingdom is just another kingdom of Mythos.
speech_blt_61_5,回雪之国的路已经被雪女冰封了，我们只能前进了。,The way back to the Kingdom of Snow has already been sealed by Chione… We can only go forward now. 
speech_blt_61_6,独角兽是长眠的领路人，要注意她的角。,"The Unicorn is a dead guide for us, pay attention to her horn."
speech_blt_62_1,看来这里还没有像森之国和雪之国一样被邪恶势力所侵染,"It seems there are no invaders here, unlike the Forest Kingdom and Snow Kingdom."
speech_blt_62_2,我们去冥河畔找卡戎，他应该能将我们带出这里,Let's go to the Nether River and look for Charon. He should be able to lead us out of here.
speech_blt_62_3,不要直视安普莎头顶的魔心，它会将人引入迷途。,Don't look directly at the heart on top of Empusa's head. It will seduce you.
