TEXT,NUM,NUM,NUM,NUM,TEXT,NUM,NUM,TEXT,TEXT,FLOAT,TEXT,NUM,FLOAT,NUM,NUM,TEXT,NUM,NUM,NUM,TEXT,FLOAT
bossdajie11Xiaochou42e3,3,1,0,0,,,,,,,,1,0.6,0,4,,12345,,,,1
bossdajie11Xiaochou43e1,2,1,0,0,,,,,bossdajie11Xiaochou43e2,2.33,0|bossdajie11Xiaochou43e2;0.3|bossdajie11Xiaochou43e2;0.3|bossdajie11Xiaochou43e2;0.3|bossdajie11Xiaochou43e2;0.3|bossdajie11Xiaochou43e2;,,,,,,12345,,,,1
bossdajie11Xiaochou43e2,3,1,0,0,,,,,,,,1,0.3,0,4,,12345,,,,1
bossdajie12Mantuoluo21e1,2,1,0,0,,,,,bossdajie12Mantuoluo21e2,1,,,,,,,12345,,,,1
bossdajie12Mantuoluo21e2,3,1,0,0,,,,,,,,0,1,0,2,,12345,,,,1
bossdajie12Mantuoluo22e1,1,1,0,0,,,1,bossdajie12Mantuoluo22e2,,,"""""",,,,,,12345,,,,1
bossdajie12Mantuoluo22e2,2,1,0,0,,,,,bossdajie12Mantuoluo22e3,1.5,,,,,,,12345,,,,1
bossdajie12Mantuoluo22e3,3,1,0,0,,,,,,,,1,0.6,0,2,,12345,,,,1
bossdajie12Mantuoluo23e1,2,1,1,0,,,,,bossdajie12Mantuoluo23e2,2.3,,,,,,,12345,,,,1
bossdajie12Mantuoluo23e2,3,1,1,0,,,,,,,,1,1,1,2,,12345,,,,1
bossdajie12Mantuoluo24e1,2,1,1,0,,,,,bossdajie12Mantuoluo24e2,1.5,,,,,,,12345,,,,1
bossdajie12Mantuoluo24e2,3,1,1,0,,,,,,,,1,17.5,1,2,,12345,,,,1
bossdajie15Langren31e1,2,1,0,0,,,,,bossdajie15Langren31e2,1,,,,,,,12345,,,,1
bossdajie15Langren31e2,3,1,0,0,,,,,,,,0,1,0,3,,12345,,,,1
bossdajie15Langren32e1,0,1,1,0,"[""bossdajie15Langren32e2"",""bossdajie15Langren32e4""]",,,,,,,,,,,,12345,,,,1
bossdajie15Langren32e2,2,1,1,0,,,,,bossdajie15Langren32e3,1.5,,,,,,,12345,,,,1
bossdajie15Langren32e3,4,1,1,0,,,,,,,,,,,,bossdajie15Langren32b1,12345,,,,1
bossdajie15Langren32e4,2,1,1,0,,,,,bossdajie15Langren32e5,1.5,,,,,,,12345,,,,1
bossdajie15Langren32e5,4,1,1,0,,,,,,,,,,,,bossdajie15Langren32b2,12345,,,,1
bossdajie15Langren33e1,4,1,1,0,,,,,,,,,,,,bossdajie15Langren33b3,12345,,,,1
bossdajie15Langren33e6,0,1,1,0,"[""bossdajie15Langren33e2"",""bossdajie15Langren33e4""]",,,,,,,,,,,,12345,,,,1
bossdajie15Langren33e2,2,1,1,0,,,,,bossdajie15Langren33e3,1.5,,,,,,,12345,,,,1
bossdajie15Langren33e3,4,1,1,0,,,,,,,,,,,,bossdajie15Langren33b1,12345,,,,1
bossdajie15Langren33e4,2,1,1,0,,,,,bossdajie15Langren33e5,1.5,,,,,,,12345,,,,1
bossdajie15Langren33e5,4,1,1,0,,,,,,,,,,,,bossdajie15Langren33b2,12345,,,,1
bossdajie15Langren34e1,2,1,0,0,,,,,,,2.33|bossdajie15Langren34e2;0.3|bossdajie15Langren34e2;0.3|bossdajie15Langren34e2;0.3|bossdajie15Langren34e2;0.3|bossdajie15Langren34e2;0.3|bossdajie15Langren34e2;,,,,,,12345,,,,1
bossdajie15Langren34e2,3,1,0,0,,,,,,,,0,0.75,0,3,,12345,,,,1
bossdajie15Langren36e1,4,1,1,0,,,,,,,,,,,,bossdajie15Langren33b5,12345,,,,1
bossdajie15Langren36e2,0,1,1,0,"[""bossdajie15Langren36e3"",""bossdajie15Langren36e4""]",,,,,,,,,,,,12345,,,,1
bossdajie15Langren36e3,6,1,1,0,,,,,,,,,,,,,12345,7,,,1
bossdajie15Langren36e4,6,1,1,0,,,,,,,,,,,,,12345,8,,,1
bossdajie15Langren37e1,4,1,1,0,,,,,,,,,,,,bossdajie15Langren33b4,12345,,,,1
bossdajie14Piying51e1,2,1,0,0,,,,,bossdajie14Piying51e2,1.5,,,,,,,12345,,,,1
bossdajie14Piying51e2,3,1,0,0,,,,,,,,1,0.5,0,5,,12345,,,,1
bossdajie14Piying52e1,1,1,0,0,,,1,bossdajie14Piying52e2,,,"""""",,,,,,12345,,,,1
bossdajie14Piying52e2,0,1,0,0,"[""bossdajie14Piying52e3"",""bossdajie14Piying52e5""]",,,,,,,,,,,,12345,,,,1
bossdajie14Piying52e3,2,1,0,0,,,,,bossdajie14Piying52e4,1,,,,,,,12345,,,,1
bossdajie14Piying52e4,4,1,0,0,,,,,,,,,,,,bossdajie14Piying52b1,12345,,,,1
bossdajie14Piying52e5,2,1,0,0,,,,,bossdajie14Piying52e6,1,,,,,,,12345,,,,1
bossdajie14Piying52e6,4,1,0,0,,,,,,,,,,,,bossdajie14Piying52b2,12345,,,,1
bossdajie14Piying53e1,1,1,0,0,,,1,bossdajie14Piying53e2,,,"""""",,,,,,12345,,,,1
bossdajie14Piying53e2,2,1,0,0,,,,,bossdajie14Piying53e3,1,,,,,,,12345,,,,1
bossdajie14Piying53e3,4,1,0,0,,,,,,,,,,,,bossdajie14Piying52b1,12345,,,,1
bossdajie14Piying54e1,1,1,0,0,,,1,bossdajie14Piying54e2,,,"""""",,,,,,12345,,,,1
bossdajie14Piying54e2,2,1,0,0,,,,,bossdajie14Piying54e3,2.33,,,,,,,12345,,,,1
bossdajie14Piying54e3,3,1,0,0,,,,,,,,1,1.5,0,5,,12345,,,,1
bossdajie14Piying55e1,1,1,0,0,,,1,bossdajie14Piying55e2,,,"""""",,,,,,12345,,,,1
bossdajie14Piying55e2,2,1,0,0,,,,,bossdajie14Piying55e3,1,,,,,,,12345,,,,1
bossdajie14Piying55e3,4,1,0,0,,,,,,,,,,,,bossdajie14Piying52b2,12345,,,,1
bossdajie17Huapo21e1,2,1,0,0,,,,,bossdajie17Huapo21e2,1,,,,,,,12345,,,,1
bossdajie17Huapo21e2,3,1,0,0,,,,,,,,0,0.75,0,2,,12345,,,,1
bossdajie17Huapo22e1,2,1,0,0,,,,,bossdajie17Huapo22e2,1,,,,,,,12345,,,,1
bossdajie17Huapo22e2,3,1,0,0,,,,,,,,1,0.375,0,2,,12345,,,,1
bossdajie17Huapo23e1,2,1,0,0,,,,,bossdajie17Huapo23e2,2.33,0|bossdajie17Huapo23e2;0.3|bossdajie17Huapo23e2;0.3|bossdajie17Huapo23e2;0.3|bossdajie17Huapo23e2;0.3|bossdajie17Huapo23e2;0.3|bossdajie17Huapo23e2;,,,,,,12345,,,,1
bossdajie17Huapo23e2,3,1,0,0,,,,,,,,0,1.6,0,2,,12345,,,,1
bossdajie17Huapo24e1,2,1,0,0,,,,,bossdajie17Huapo24e2,2.33,,,,,,,12345,,,,1
bossdajie17Huapo24e2,3,1,0,0,,,,,,,,0,1.6,0,2,,12345,,,,1
bossdajie16Xiaochou31e1,2,1,0,0,,,,,bossdajie16Xiaochou31e2,1.5,,,,,,,12345,,,,1
bossdajie16Xiaochou31e2,3,1,0,0,,,,,,,,1,2,0,3,,12345,,,,1
bossdajie16Xiaochou32e1,2,1,0,0,,,,,bossdajie16Xiaochou32e2,1.5,,,,,,,12345,,,,1
bossdajie16Xiaochou32e2,3,1,0,0,,,,,,,,1,1,0,3,,12345,,,,1
bossdajie16Xiaochou33e1,1,1,0,0,,,1,bossdajie16Xiaochou33e2,,,"""""",,,,,,12345,,,,1
bossdajie16Xiaochou33e2,2,1,0,0,,,,,bossdajie16Xiaochou33e3,1.5,,,,,,,12345,,,,1
bossdajie16Xiaochou33e3,3,1,0,0,,,,,,,,1,1.2,0,3,,12345,,,,1
bossdajie16Xiaochou34e1,1,1,0,0,,,1,bossdajie16Xiaochou34e2,,,"""""",,,,,,12345,,,,1
bossdajie16Xiaochou34e2,2,1,0,0,,,,,bossdajie16Xiaochou34e3,2.33,,,,,,,12345,,,,1
bossdajie16Xiaochou34e3,3,1,0,0,,,,,,,,1,2.4,0,3,,12345,,,,1
bossdajie16Xiaochou35e1,2,1,0,0,,,,,bossdajie16Xiaochou35e2,2.33,,,,,,,12345,,,,1
bossdajie16Xiaochou35e2,3,1,0,0,,,,,,,,1,2.4,0,3,,12345,,,,1
bossdajie16Zouyincao21e1,2,1,0,0,,,,,bossdajie16Zouyincao21e2,1.25,,,,,,,12345,,,,1
bossdajie16Zouyincao21e2,3,1,0,0,,,,,,,,0,2,0,2,,12345,,,,1
bossdajie16Zouyincao22e1,1,1,0,0,,,1,bossdajie16Zouyincao22e2,,,"""""",,,,,,12345,,,,1
bossdajie16Zouyincao22e2,2,1,0,0,,,,,bossdajie16Zouyincao22e3,1.5,,,,,,,12345,,,,1
bossdajie16Zouyincao22e3,3,1,0,0,,,,,,,,1,1,0,2,,12345,,,,1
bossdajie16Zouyincao23e1,2,1,1,0,,,,,bossdajie16Zouyincao23e2,2.1,,,,,,,12345,,,,1
bossdajie16Zouyincao23e2,4,1,1,0,,,,,,,,,,,,bossdajie16Zouyincao23b1,12345,,,,1
bossxiaoxiang21Wushi41e1,2,1,0,0,,,,,bossxiaoxiang21Wushi41e2,1.5,,,,,,,12345,,,,1
bossxiaoxiang21Wushi41e2,3,1,0,0,,,,,,,,1,1,0,4,,12345,,,,1
bossxiaoxiang21Wushi42e1,2,1,1,0,,,,,bossxiaoxiang21Wushi42e2,1.5,,,,,,,12345,,,,1
bossxiaoxiang21Wushi42e2,4,1,1,0,,,,,,,,,,,,bossxiaoxiang21Wushi42b1,12345,,,,1
bossxiaoxiang21Wushi43e1,4,1,1,0,,,,,,,,,,,,bossxiaoxiang21Wushi43b1,12345,,,,1
bossxiaoxiang21Wushi44e1,1,1,0,0,,,1,bossxiaoxiang21Wushi44e2,,,"""""",,,,,,12345,,,,1
bossxiaoxiang21Wushi44e2,2,1,0,0,,,,,bossxiaoxiang21Wushi44e3,2.33,,,,,,,12345,,,,1
bossxiaoxiang21Wushi44e3,3,1,0,0,,,,,,,,1,0.6,0,4,,12345,,,,1
bossxiaoxiang22Xiyiren21e1,2,1,0,0,,,,,bossxiaoxiang22Xiyiren21e2,1,,,,,,,12345,,,,1
bossxiaoxiang22Xiyiren21e2,3,1,0,0,,,,,,,,0,2,0,2,,12345,,,,1
bossxiaoxiang22Xiyiren22e1,2,1,0,0,,,,,bossxiaoxiang22Xiyiren22e2,1.5,,,,,,,12345,,,,1
bossxiaoxiang22Xiyiren22e2,3,1,0,0,,,,,,,,1,1.5,0,2,,12345,,,,1
bossxiaoxiang22Xiyiren23e1,2,1,1,0,,,,,bossxiaoxiang22Xiyiren23e2,1.5,,,,,,,12345,,,,1
bossxiaoxiang22Xiyiren23e2,4,1,1,0,,,,,,,,,,,,bossxiaoxiang22Xiyiren23b1,12345,,,,1
bossxiaoxiang22Xiyiren24e1,1,1,0,0,,,1,bossxiaoxiang22Xiyiren24e2,,,"""""",,,,,,12345,,,,1
bossxiaoxiang22Xiyiren24e2,2,1,0,0,,,,,bossxiaoxiang22Xiyiren24e3,2.1,,,,,,,12345,,,,1
bossxiaoxiang22Xiyiren24e3,3,1,0,0,,,,,,,,0,1.5,0,2,,12345,,,,1
bossxiaoxiang23Panshen22e1,2,1,0,0,,,,,bossxiaoxiang23Panshen22e2,1,,,,,,,12345,,,,1
bossxiaoxiang23Panshen22e2,3,1,0,0,,,,,,,,0,1,0,2,,12345,,,,1
bossxiaoxiang23Panshen23e1,2,1,1,0,,,,,bossxiaoxiang23Panshen23e2,1.5,,,,,,,12345,,,,1
bossxiaoxiang23Panshen23e2,4,1,1,0,,,,,,,,,,,,bossxiaoxiang23Panshen23b1,12345,,,,1
bossxiaoxiang23Panshen24e1,2,1,0,0,,,,,bossxiaoxiang23Panshen24e2,2.33,0|bossxiaoxiang23Panshen24e2;0.3|bossxiaoxiang23Panshen24e2;0.3|bossxiaoxiang23Panshen24e2;0.3|bossxiaoxiang23Panshen24e2;0.3|bossxiaoxiang23Panshen24e2;0.3|bossxiaoxiang23Panshen24e2;,,,,,,12345,,,,1
bossxiaoxiang23Panshen24e2,3,1,0,0,,,,,,,,0,0.4,0,2,,12345,,,,1
bossxiaoxiang24Shuigui31e1,2,1,0,0,,,,,bossxiaoxiang24Shuigui31e2,1.5,,,,,,,12345,,,,1
bossxiaoxiang24Shuigui31e2,3,1,0,0,,,,,,,,1,1.2,0,3,,12345,,,,1
bossxiaoxiang24Shuigui32e1,2,1,1,0,,,,,bossxiaoxiang24Shuigui32e2,1.5,,,,,,,12345,,,,1
bossxiaoxiang24Shuigui32e2,4,1,1,0,,,,,,,,,,,,bossxiaoxiang24Shuigui32b1,12345,,,,1
bossxiaoxiang24Shuigui33e1,1,1,0,0,,,1,bossxiaoxiang24Shuigui33e2,,,"""""",,,,,,12345,,,,1
bossxiaoxiang24Shuigui33e2,2,1,0,0,,,,,bossxiaoxiang24Shuigui33e3,2.5,,,,,,,12345,,,,1
bossxiaoxiang24Shuigui33e3,3,1,0,0,,,,,,,,1,1,0,3,,12345,,,bossxiaoxiang24Shuigui33e4,1
bossxiaoxiang24Shuigui33e4,4,1,0,0,,,,,,,,,,,,debuffstunb1,12345,,,,1
bossxiaoxiang24Shuigui34e1,1,1,0,0,,,1,bossxiaoxiang24Shuigui34e2,,,"""""",,,,,,12345,,,,1
bossxiaoxiang24Shuigui34e2,2,1,0,0,,,,,bossxiaoxiang24Shuigui34e3,2.5,,,,,,,12345,,,,1
bossxiaoxiang24Shuigui34e3,3,1,0,0,,,,,,,,1,1,0,3,,12345,,,,1
bossxiaoxiang25Kairuisi51e1,2,1,0,0,,,,,bossxiaoxiang25Kairuisi51e2,1,,,,,,,12345,,,,1
bossxiaoxiang25Kairuisi51e2,3,1,0,0,,,,,,,,1,1.5,0,5,,12345,,,,1
bossxiaoxiang25Kairuisi52e1,2,1,0,0,,,,,bossxiaoxiang25Kairuisi52e2,1.5,,,,,,,12345,,,,1
bossxiaoxiang25Kairuisi52e2,3,1,0,0,,,,,,,,0,1,0,5,,12345,,,,1
bossxiaoxiang25Kairuisi53e1,1,1,0,0,,,1,bossxiaoxiang25Kairuisi53e2,,,"""""",,,,,,12345,,,,1
bossxiaoxiang25Kairuisi53e2,2,1,0,0,,,,,bossxiaoxiang25Kairuisi53e3,1,,,,,,,12345,,,,1
bossxiaoxiang25Kairuisi53e3,4,1,0,0,,,,,,,,,,,,bossxiaoxiang25Kairuisi53b1,12345,,,,1
bossxiaoxiang25Kairuisi54e1,2,1,0,0,,,,,bossxiaoxiang25Kairuisi54e2,2.5,,,,,,,12345,,,,1
bossxiaoxiang25Kairuisi54e2,3,1,0,0,,,,,,,,1,3,0,5,,12345,,,bossxiaoxiang25Kairuisi54e3,1
bossxiaoxiang25Kairuisi54e3,3,1,1,0,,,,,,,,1,1.5,1,5,,12345,,,,1
bossxiaoxiang25Kairuisi55e1,2,1,0,0,,,,,bossxiaoxiang25Kairuisi55e2,2.5,,,,,,,12345,,,,1
bossxiaoxiang25Kairuisi55e2,3,1,0,0,,,,,,,,1,2,0,5,,12345,,,,1
bossxiaoxiang26Longgongtongzi31e1,2,1,0,0,,,,,bossxiaoxiang26Longgongtongzi31e2,1,,,,,,,12345,,,,1
bossxiaoxiang26Longgongtongzi31e2,3,1,0,0,,,,,,,,1,1.5,0,3,,12345,,,,1
bossxiaoxiang26Longgongtongzi32e1,1,1,0,0,,,1,bossxiaoxiang26Longgongtongzi32e2,,,"""""",,,,,,12345,,,,1
bossxiaoxiang26Longgongtongzi32e2,2,1,0,0,,,,,bossxiaoxiang26Longgongtongzi32e3,1.5,,,,,,,12345,,,,1
bossxiaoxiang26Longgongtongzi32e3,3,1,0,0,,,,,,,,1,1,0,3,,12345,,,,1
bossxiaoxiang26Longgongtongzi33e1,0,1,1,0,"[""bossxiaoxiang26Longgongtongzi33e2"",""bossxiaoxiang26Longgongtongzi33e4""]",,,,,,,,,,,,12345,,,,1
bossxiaoxiang26Longgongtongzi33e2,4,1,1,0,,,,,,,,,,,,bossxiaoxiang26Longgongtongzi33b1,12345,,,,1
bossxiaoxiang26Longgongtongzi33e3,3,1,1,0,,,,,,,,1,0,1,3,,12345,,0.3,,1
bossxiaoxiang26Longgongtongzi33e4,4,1,1,0,,,,,,,,,,,,bossxiaoxiang26Longgongtongzi33b2,12345,,,,1
bossxiaoxiang26Longgongtongzi34e1,2,1,0,0,,,,,bossxiaoxiang26Longgongtongzi34e2,2.5,,,,,,,12345,,,,1
bossxiaoxiang26Longgongtongzi34e2,3,1,1,0,,,,,,,,1,0.8,1,3,,12345,,,bossxiaoxiang26Longgongtongzi34e3,1
bossxiaoxiang26Longgongtongzi34e3,4,1,0,0,,,,,,,,,,,,buffHotb1,12345,,,,1
bossxiaoxiang27Hetong21e1,1,1,0,0,,,1,bossxiaoxiang27Hetong21e2,,,"""""",,,,,,12345,,,,1
bossxiaoxiang27Hetong21e2,2,1,0,0,,,,,bossxiaoxiang27Hetong21e3,1,,,,,,,12345,,,,1
bossxiaoxiang27Hetong21e3,3,1,0,0,,,,,,,,1,0.6,0,2,,12345,,,,1
bossxiaoxiang27Hetong22e1,2,1,0,0,,,,,bossxiaoxiang27Hetong22e2,1.5,,,,,,,12345,,,,1
bossxiaoxiang27Hetong22e2,4,1,0,0,,,,,,,,,,,,magicdebuffPlantDotSlightb1,12345,,,,1
bossxiaoxiang27Hetong23e1,4,1,1,0,,,,,,,,,,,,bossxiaoxiang27Hetong23b2,12345,,,,1
bossxiaoxiang27Hetong23e2,2,1,1,0,,,,,bossxiaoxiang27Hetong23e3,1,,,,,,,12345,,,,1
bossxiaoxiang27Hetong23e3,4,1,1,0,,,,,,,,,,,,bossxiaoxiang27Hetong23b1,12345,,,,1
bossxiaoxiang27Hetong24e1,2,1,0,0,,,,,bossxiaoxiang27Hetong24e2,2.33,0|bossxiaoxiang27Hetong24e2;0.3|bossxiaoxiang27Hetong24e2;0.3|bossxiaoxiang27Hetong24e2;0.3|bossxiaoxiang27Hetong24e2;0.3|bossxiaoxiang27Hetong24e2;0.3|bossxiaoxiang27Hetong24e2;,,,,,,12345,,,,1
bossxiaoxiang27Hetong24e2,3,1,0,0,,,,,,,,1,0.4,0,2,,12345,,,,1
dispelPassivee1,6,1,1,0,,,,,,,,,,,,,12345,11,,,1
bossxiaoxiang28Muling21e1,2,1,0,0,,,,,bossxiaoxiang28Muling21e2,1.7,,,,,,,12345,,,,1
bossxiaoxiang28Muling21e2,3,1,0,0,,,,,,,,1,1.5,0,2,,12345,,,,1
bossxiaoxiang28Muling22e1,1,1,0,0,,,1,bossxiaoxiang28Muling22e2,,,"""""",,,,,,12345,,,,1
bossxiaoxiang28Muling22e2,2,1,0,0,,,,,bossxiaoxiang28Muling22e3,1.7,,,,,,,12345,,,,1
bossxiaoxiang28Muling22e3,3,1,0,0,,,,,,,,1,1,0,2,,12345,,,,1
bossxiaoxiang28Muling23e1,2,1,0,0,,,,,bossxiaoxiang28Muling23e2,1.7,,,,,,,12345,,,,1
bossxiaoxiang28Muling23e2,3,1,0,0,,,,,,,,1,1.5,0,2,,12345,,,bossxiaoxiang28Muling23e3,1
bossxiaoxiang28Muling23e3,4,1,0,0,,,,,,,,,,,,debuffstunb1,12345,,,,0.5
bossxiaoxiang28Muling24e1,1,1,0,0,,,1,bossxiaoxiang28Muling24e2,,,"""""",,,,,,12345,,,,1
bossxiaoxiang28Muling24e2,2,1,0,0,,,,,bossxiaoxiang28Muling24e3,0.35,0.35|bossxiaoxiang28Muling24e3;0.8|bossxiaoxiang28Muling24e3;,,,,,,12345,,,,1
bossxiaoxiang28Muling24e3,3,1,0,0,,,,,,,,1,0.65,0,2,,12345,,,,1
bossAmute1e1,2,1,0,0,,,,,bossAmute1e2,1.5,,,,,,,12345,,,,1
bossAmute1e2,3,1,0,0,,,,,,,,1,1.5,0,3,,12345,,,,1
bossAmute2e1,1,1,0,0,,,1,bossAmute2e2,,,"""""",,,,,,12345,,,,1
bossAmute2e2,2,1,0,0,,,,,bossAmute2e3,1,,,,,,,12345,,,,1
bossAmute2e3,3,1,0,0,,,,,,,,1,1,0,3,,12345,,,,1
bossAmute3e1,2,1,0,0,,,,,bossAmute3e2,1.5,,,,,,,12345,,,,1
bossAmute3e2,3,1,0,0,,,,,,,,1,1,0,3,,12345,,,,1
ultWendige3e1,5,1,0,0,,,,,,,IsDazhaoManaged|ultWendige3e3;Default|ultWendige3e2;,,,,,,12345,,,,1
ultWendige3e2,3,1,0,0,,,,,,,,0,0.115,0,3,,12345,,,ultWendige3e4,1
ultWendige3e3,2,1,0,0,,,,,ultWendige3Cast,0,0|ultWendige3e2;0.18|ultWendige3e2;,,,,,,12345,,,,1
ultWendige3e4,4,1,0,0,,,,,,,,,,,,physicdebuffWaterDotSlightb1,12345,,,,0.1
ultWendige3Cast,2,1,1,0,,,,,,,,,,,,,12345,,,,1
ultWendige2e1,5,1,0,0,,,,,,,IsDazhaoManaged|ultWendige2e3;Default|ultWendige2e2;,,,,,,12345,,,,1
ultWendige2e2,3,1,0,0,,,,,,,,0,0.115,0,2,,12345,,,ultWendige2e4,1
ultWendige2e3,2,1,0,0,,,,,ultWendige2Cast,0,0|ultWendige2e2;0.18|ultWendige2e2;,,,,,,12345,,,,1
ultWendige2e4,4,1,0,0,,,,,,,,,,,,physicdebuffPlantDotSlightb1,12345,,,,0.1
ultWendige2Cast,2,1,1,0,,,,,,,,,,,,,12345,,,,1
ultLongnv3e1,1,1,0,0,,,1,ultLongnv3e2,,,"""""",,,,,,12345,,,,1
ultLongnv3e2,2,1,0,0,,,,,ultLongnv3e3,0,,,,,,,12345,,,,1
ultLongnv3e3,3,1,0,0,,,,,,,,1,2,0,3,,12345,,,ultLongnv3e4,1
ultLongnv3e4,5,1,0,0,,,,,,,ContainsNoheal|ultLongnv3e5;Default|ultLongnv3e6;,,,,,,12345,,,,1
ultLongnv3e5,4,1,0,0,,,,,,,,,,,,magicdebuffWaterDotSlightb1,12345,,,,1
ultLongnv3e6,4,1,0,0,,,,,,,,,,,,magicdebuffWaterDotSlightb1,12345,,,,0.5
ultMomo1e1,1,1,0,0,,,0,ultMomo1e2,,,"""""",,,,,,12345,,,,1
ultMomo1e2,2,1,0,0,,,,,ultMomo1e3,0,,,,,,,12345,,,,1
ultMomo1e3,3,1,0,0,,,,,,,,1,0.7,1,1,,12345,,,ultMomo1e4,1
ultMomo1e4,5,1,0,0,,,,,,,ContainsHot|ultMomo1e8;Default|ultMomo1e5;,,,,,,12345,,,,1
ultMomo1e5,0,1,0,0,"[""ultMomo1e6"",""ultMomo1e7""]",,,,,,,,,,,,12345,,,,0.45
ultMomo1e6,4,1,0,0,,,,,,,,,,,,ultMomo1b1,12345,,,,1
ultMomo1e7,4,1,0,0,,,,,,,,,,,,ultMomo1b2,12345,,,,1
ultMomo1e8,0,1,0,0,"[""ultMomo1e9"",""ultMomo1e10""]",,,,,,,,,,,,12345,,,,1
ultMomo1e9,4,1,0,0,,,,,,,,,,,,ultMomo1b1,12345,,,,1
ultMomo1e10,4,1,0,0,,,,,,,,,,,,ultMomo1b2,12345,,,,1
ultAmute3e1,1,1,0,0,,,0,ultAmute3e2,,,"""""",,,,,,12345,,,,1
ultAmute3e2,2,1,0,0,,,,,ultAmute3e3,0,,,,,,,12345,,,,1
ultAmute3e3,0,1,0,0,"[""ultAmute3e4"",""ultAmute3e5""]",,,,,,,,,,,,12345,,,,1
ultAmute3e4,4,1,0,0,,,,,,,,,,,,ultAmute3b1,12345,,,,1
ultAmute3e5,4,1,0,0,,,,,,,,,,,,ultAmute3b2,12345,,,,1
ultLuoxinfu5e1,1,1,0,0,,,1,ultLuoxinfu5e2,,,"""""",,,,,,12345,,,,1
ultLuoxinfu5e2,2,1,0,0,,,,,ultLuoxinfu5e3,0,,,,,,,12345,,,,1
ultLuoxinfu5e3,4,1,0,0,,,,,,,,,,,,magicdebuffEarthDotStrongb1,12345,,,,1
ultLuoxinfu1e1,1,1,0,0,,,1,ultLuoxinfu1e2,,,"""""",,,,,,12345,,,,1
ultLuoxinfu1e2,2,1,0,0,,,,,ultLuoxinfu1e3,0,,,,,,,12345,,,,1
ultLuoxinfu1e3,4,1,0,0,,,,,,,,,,,,magicdebuffMetalDotStrongb1,12345,,,,1
ultSaibulesi5e1,5,1,0,0,,,,,,,IsDazhaoManaged|ultSaibulesi5e3;Default|ultSaibulesi5e2;,,,,,,12345,,,,1
ultSaibulesi5e2,3,1,0,0,,,,,,,,1,0.175,0,5,,12345,,,,1
ultSaibulesi5e3,2,1,0,0,,,,,ultSaibulesi5Cast,0,0|ultSaibulesi5e2;0.18|ultSaibulesi5e2;,,,,,,12345,,,,1
ultSaibulesi5Cast,2,1,1,0,,,,,,,,,,,,,12345,,,,1
ultHongniu4e1,5,1,0,0,,,,,,,IsDazhaoManaged|ultHongniu4e3;Default|ultHongniu4e2;,,,,,,12345,,,,1
ultHongniu4e2,5,1,0,0,,,,,,,ContainsTaunt|ultHongniu4e5;Default|ultHongniu4e6;,,,,,,12345,,,,1
ultHongniu4e5,3,1,0,0,,,,,,,,0,0.3,0,4,,12345,,,ultHongniu4e4,1
ultHongniu4e6,3,1,0,0,,,,,,,,0,0.2,0,4,,12345,,,ultHongniu4e4,1
ultHongniu4e3,2,1,0,0,,,,,ultHongniu4Cast,0,0|ultHongniu4e2;0.18|ultHongniu4e2;,,,,,,12345,,,,1
ultHongniu4e4,4,1,0,0,,,,,,,,,,,,buffTauntb1,12345,,,,0.2
ultHongniu4Cast,2,1,1,0,,,,,,,,,,,,,12345,,,,1
ultAnpusha5e1,2,1,0,0,,,,,ultAnpusha5e2,0,,,,,,,12345,,,,1
ultAnpusha5e2,0,1,0,0,"[""ultAnpusha5e3"",""ultAnpusha5e4"",""ultAnpusha5e6""]",,,,,,,,,,,,12345,,,,1
ultAnpusha5e3,4,1,0,0,,,,,,,,,,,,debuffAttackb1,12345,,,,1
ultAnpusha5e4,4,1,0,0,,,,,,,,,,,,debuffMagicb1,12345,,,,1
ultAnpusha5e5,4,1,0,0,,,,,,,,,,,,debuffSpeedb1,12345,,,,1
ultAnpusha5e6,4,1,0,0,,,,,,,,,,,,debuffDefenseb1,12345,,,,1
ultDaochengsizhong4e1,1,1,0,0,,,1,ultDaochengsizhong4e2,,,"""""",,,,,,12345,,,,1
ultDaochengsizhong4e2,2,1,0,0,,,,,ultDaochengsizhong4e3,0,,,,,,,12345,,,,1
ultDaochengsizhong4e3,3,1,0,0,,,,,,,,1,2.4,0,4,,12345,,,ultDaochengsizhong4e4,1
ultDaochengsizhong4e4,4,1,0,0,,,,,,,,,,,,debuffstunb1,12345,,,,0.5
ultHuoniao4e1,1,1,0,0,,,1,ultHuoniao4e2,,,"""""",,,,,,12345,,,,1
ultHuoniao4e2,2,1,0,0,,,,,ultHuoniao4e4,0,,,,,,,12345,,,,1
ultHuoniao4e4,3,1,0,0,,,,,,,,1,1.7,0,4,,12345,,,ultHuoniao4e5,1
ultHuoniao4e5,4,1,0,0,,,,,,,,,,,,debuffSpeedb1,12345,,,,1
ultIfrit4e1,2,1,0,0,,,,,ultIfrit4e17,0,0.1|ultIfrit4e7;,,,,,,12345,,,,1
ultIfrit4e17,5,1,0,0,,,,,,,Dispel3|ultIfrit4e4;Default|ultIfrit4e2;,,,,,,12345,,,,1
ultIfrit4e2,5,1,0,0,,,,,,,Dispel2|ultIfrit4e8;Default|ultIfrit4e3;,,,,,,12345,,,,1
ultIfrit4e3,5,1,0,0,,,,,,,Dispel1|ultIfrit4e11;Default|ultIfrit4e14;,,,,,,12345,,,,1
